bin,trades,censored,winners,losers,ties,win_rate,mean_winner,median_winner,mean_loser,median_loser,average_return,median_return,expectancy,profit_factor,average_holding,median_holding,worst_return,p05_return,expected_shortfall05,top5_share_gross_profit,module,feature,group_type,year,symbol,partition
4,3,0,1,2,0,0.3333333333333333,0.09267504708033902,0.09267504708033902,-0.04235390155776653,-0.04235390155776653,0.0026557479882686565,-0.033738971241993654,0.0026557479882686565,1.0940556084772903,4.333333333333333,4.0,-0.0509688318735394,-0.049245845810384825,-0.0509688318735394,1.0,breakout,bars_since_rsi_up,bin/symbol,,QCOM,
4,3,0,1,2,0,0.3333333333333333,0.06371136957017831,0.06371136957017831,-0.04934950978723274,-0.04934950978723274,-0.011662550001429054,-0.035903943863734855,-0.011662550001429054,0.6455116762543925,11.333333333333334,10.0,-0.06279507571073062,-0.060105962526031044,-0.06279507571073062,1.0,breakout,bars_since_rsi_up,bin/symbol,,ROKU,
4,5,0,1,4,0,0.2,0.14878179825036653,0.14878179825036653,-0.03282992886783245,-0.03034729773281647,0.0034924165558073428,-0.029288668255715522,0.0034924165558073428,1.1329738091219752,14.4,8.0,-0.05185025265236942,-0.04776138756387902,-0.05185025265236942,1.0,breakout,bars_since_rsi_up,bin/symbol,,RTX,
4,1,0,0,1,0,0.0,,,-0.04580156887576692,-0.04580156887576692,-0.04580156887576692,-0.04580156887576692,-0.04580156887576692,0.0,5.0,5.0,-0.04580156887576692,-0.04580156887576692,-0.04580156887576692,,breakout,bars_since_rsi_up,bin/symbol,,SHOP,
4,2,0,0,2,0,0.0,,,-0.010244823250884272,-0.010244823250884272,-0.010244823250884272,-0.010244823250884272,-0.010244823250884272,0.0,10.0,10.0,-0.015327365950175698,-0.014819111680246555,-0.015327365950175698,,breakout,bars_since_rsi_up,bin/symbol,,SMCI,
4,3,0,2,1,0,0.6666666666666666,0.10882566471329258,0.10882566471329258,-0.03784418252842414,-0.03784418252842414,0.05993571563272034,0.1053718971097859,0.05993571563272034,5.751249330411903,12.666666666666666,12.0,-0.03784418252842414,-0.02352257456460314,-0.03784418252842414,1.0,breakout,bars_since_rsi_up,bin/symbol,,TSLA,
4,3,0,1,2,0,0.3333333333333333,0.2527676675923196,0.2527676675923196,-0.08587435867193416,-0.08587435867193416,0.027006316749483766,-0.05968925343907605,0.027006316749483766,1.471729579710563,14.333333333333334,2.0,-0.11205946390479227,-0.10682244285822065,-0.11205946390479227,1.0,breakout,bars_since_rsi_up,bin/symbol,,UBER,
4,2,0,0,2,0,0.0,,,-0.02350423741137664,-0.02350423741137664,-0.02350423741137664,-0.02350423741137664,-0.02350423741137664,0.0,11.0,11.0,-0.025939787066725617,-0.02569623210119072,-0.025939787066725617,,breakout,bars_since_rsi_up,bin/symbol,,V,
4,3,0,2,1,0,0.6666666666666666,0.057974808852749304,0.057974808852749304,-0.008391759317497471,-0.008391759317497471,0.035852619462667046,0.04001896200604449,0.035852619462667046,13.81708093840759,18.333333333333332,18.0,-0.008391759317497471,-0.003550687185143275,-0.008391759317497471,1.0,breakout,bars_since_rsi_up,bin/symbol,,WMT,
5,3,0,2,1,0,0.6666666666666666,0.05454809012979933,0.05454809012979933,-0.04144208714949493,-0.04144208714949493,0.022551364370034577,0.03481326162221077,0.022551364370034577,2.6324972452775763,20.0,20.0,-0.04144208714949493,-0.033816552272324364,-0.04144208714949493,1.0,breakout,bars_since_rsi_up,bin/symbol,,AAPL,
5,1,0,1,0,0,1.0,0.010767675545931832,0.010767675545931832,,,0.010767675545931832,0.010767675545931832,0.010767675545931832,inf,10.0,10.0,0.010767675545931832,0.010767675545931832,0.010767675545931832,1.0,breakout,bars_since_rsi_up,bin/symbol,,AMZN,
5,2,0,1,1,0,0.5,0.1302971184454771,0.1302971184454771,-0.08111612892233,-0.08111612892233,0.024590494761573545,0.024590494761573545,0.024590494761573545,1.606303458714588,10.5,10.5,-0.08111612892233,-0.07054546655393965,-0.08111612892233,1.0,breakout,bars_since_rsi_up,bin/symbol,,AVGO,
5,2,0,2,0,0,1.0,0.013985776851678455,0.013985776851678455,,,0.013985776851678455,0.013985776851678455,0.013985776851678455,inf,8.5,8.5,0.007432155881174296,0.008087517978224712,0.007432155881174296,1.0,breakout,bars_since_rsi_up,bin/symbol,,CAT,
5,2,0,2,0,0,1.0,0.023225119693617513,0.023225119693617513,,,0.023225119693617513,0.023225119693617513,0.023225119693617513,inf,15.0,15.0,0.0118418997790819,0.01298022177053546,0.0118418997790819,1.0,breakout,bars_since_rsi_up,bin/symbol,,COP,
5,1,0,1,0,0,1.0,0.013250838512380847,0.013250838512380847,,,0.013250838512380847,0.013250838512380847,0.013250838512380847,inf,15.0,15.0,0.013250838512380847,0.013250838512380847,0.013250838512380847,1.0,breakout,bars_since_rsi_up,bin/symbol,,COST,
5,1,0,0,1,0,0.0,,,-0.06643219638235953,-0.06643219638235953,-0.06643219638235953,-0.06643219638235953,-0.06643219638235953,0.0,8.0,8.0,-0.06643219638235953,-0.06643219638235953,-0.06643219638235953,,breakout,bars_since_rsi_up,bin/symbol,,CRWD,
5,1,0,0,1,0,0.0,,,-0.004854692223143275,-0.004854692223143275,-0.004854692223143275,-0.004854692223143275,-0.004854692223143275,0.0,14.0,14.0,-0.004854692223143275,-0.004854692223143275,-0.004854692223143275,,breakout,bars_since_rsi_up,bin/symbol,,CVX,
5,3,0,0,3,0,0.0,,,-0.027174477691764436,-0.02458584803206476,-0.027174477691764436,-0.02458584803206476,-0.027174477691764436,0.0,6.666666666666667,9.0,-0.048636004969550006,-0.04623098927580148,-0.048636004969550006,,breakout,bars_since_rsi_up,bin/symbol,,DE,
5,2,0,1,1,0,0.5,0.21413204817969245,0.21413204817969245,-0.0028746252030772412,-0.0028746252030772412,0.1056287114883076,0.1056287114883076,0.1056287114883076,74.49042329082324,16.5,16.5,-0.0028746252030772412,0.007975708466061243,-0.0028746252030772412,1.0,breakout,bars_since_rsi_up,bin/symbol,,GOOGL,
5,1,0,1,0,0,1.0,0.13387023302373247,0.13387023302373247,,,0.13387023302373247,0.13387023302373247,0.13387023302373247,inf,43.0,43.0,0.13387023302373247,0.13387023302373247,0.13387023302373247,1.0,breakout,bars_since_rsi_up,bin/symbol,,GS,
5,1,0,0,1,0,0.0,,,-0.03281446422583656,-0.03281446422583656,-0.03281446422583656,-0.03281446422583656,-0.03281446422583656,0.0,5.0,5.0,-0.03281446422583656,-0.03281446422583656,-0.03281446422583656,,breakout,bars_since_rsi_up,bin/symbol,,HD,
5,1,0,1,0,0,1.0,0.020774237376060878,0.020774237376060878,,,0.020774237376060878,0.020774237376060878,0.020774237376060878,inf,20.0,20.0,0.020774237376060878,0.020774237376060878,0.020774237376060878,1.0,breakout,bars_since_rsi_up,bin/symbol,,HOOD,
5,2,0,1,1,0,0.5,0.025018985299819718,0.025018985299819718,-0.02507724498470143,-0.02507724498470143,-2.9129842440855924e-05,-2.9129842440855924e-05,-2.9129842440855924e-05,0.9976767908549263,16.5,16.5,-0.02507724498470143,-0.022572433470475373,-0.02507724498470143,1.0,breakout,bars_since_rsi_up,bin/symbol,,JPM,
5,1,0,0,1,0,0.0,,,-0.03766905851074254,-0.03766905851074254,-0.03766905851074254,-0.03766905851074254,-0.03766905851074254,0.0,7.0,7.0,-0.03766905851074254,-0.03766905851074254,-0.03766905851074254,,breakout,bars_since_rsi_up,bin/symbol,,LLY,
5,1,0,1,0,0,1.0,0.03313761255300829,0.03313761255300829,,,0.03313761255300829,0.03313761255300829,0.03313761255300829,inf,15.0,15.0,0.03313761255300829,0.03313761255300829,0.03313761255300829,1.0,breakout,bars_since_rsi_up,bin/symbol,,META,
5,2,0,1,1,0,0.5,0.28516548651434737,0.28516548651434737,-0.07523102039169316,-0.07523102039169316,0.1049672330613271,0.1049672330613271,0.1049672330613271,3.790530621937898,8.0,8.0,-0.07523102039169316,-0.05721119504639113,-0.07523102039169316,1.0,breakout,bars_since_rsi_up,bin/symbol,,MRVL,
5,1,0,1,0,0,1.0,0.2699826012318276,0.2699826012318276,,,0.2699826012318276,0.2699826012318276,0.2699826012318276,inf,47.0,47.0,0.2699826012318276,0.2699826012318276,0.2699826012318276,1.0,breakout,bars_since_rsi_up,bin/symbol,,MS,
5,1,0,0,1,0,0.0,,,-0.026296299039731186,-0.026296299039731186,-0.026296299039731186,-0.026296299039731186,-0.026296299039731186,0.0,10.0,10.0,-0.026296299039731186,-0.026296299039731186,-0.026296299039731186,,breakout,bars_since_rsi_up,bin/symbol,,MSFT,
5,2,0,0,2,0,0.0,,,-0.04542987184350339,-0.04542987184350339,-0.04542987184350339,-0.04542987184350339,-0.04542987184350339,0.0,4.0,4.0,-0.04926283568358192,-0.04887953929957407,-0.04926283568358192,,breakout,bars_since_rsi_up,bin/symbol,,NFLX,
5,1,0,0,1,0,0.0,,,-0.0578496371338888,-0.0578496371338888,-0.0578496371338888,-0.0578496371338888,-0.0578496371338888,0.0,4.0,4.0,-0.0578496371338888,-0.0578496371338888,-0.0578496371338888,,breakout,bars_since_rsi_up,bin/symbol,,NVDA,
5,1,0,0,1,0,0.0,,,-0.012663766525819242,-0.012663766525819242,-0.012663766525819242,-0.012663766525819242,-0.012663766525819242,0.0,17.0,17.0,-0.012663766525819242,-0.012663766525819242,-0.012663766525819242,,breakout,bars_since_rsi_up,bin/symbol,,ORCL,
5,1,0,1,0,0,1.0,0.0009554575986336911,0.0009554575986336911,,,0.0009554575986336911,0.0009554575986336911,0.0009554575986336911,inf,5.0,5.0,0.0009554575986336911,0.0009554575986336911,0.0009554575986336911,1.0,breakout,bars_since_rsi_up,bin/symbol,,PANW,
5,2,0,1,1,0,0.5,0.10004302221356132,0.10004302221356132,-0.06361349188871734,-0.06361349188871734,0.018214765162421986,0.018214765162421986,0.018214765162421986,1.5726698730604538,13.0,13.0,-0.06361349188871734,-0.055430666183603414,-0.06361349188871734,1.0,breakout,bars_since_rsi_up,bin/symbol,,PLTR,
5,1,0,0,1,0,0.0,,,-0.022176875268476115,-0.022176875268476115,-0.022176875268476115,-0.022176875268476115,-0.022176875268476115,0.0,7.0,7.0,-0.022176875268476115,-0.022176875268476115,-0.022176875268476115,,breakout,bars_since_rsi_up,bin/symbol,,QCOM,
5,1,0,0,1,0,0.0,,,-0.05973764121693381,-0.05973764121693381,-0.05973764121693381,-0.05973764121693381,-0.05973764121693381,0.0,6.0,6.0,-0.05973764121693381,-0.05973764121693381,-0.05973764121693381,,breakout,bars_since_rsi_up,bin/symbol,,SHOP,
5,1,0,1,0,0,1.0,0.009093938732189999,0.009093938732189999,,,0.009093938732189999,0.009093938732189999,0.009093938732189999,inf,15.0,15.0,0.009093938732189999,0.009093938732189999,0.009093938732189999,1.0,breakout,bars_since_rsi_up,bin/symbol,,TSLA,
5,1,0,1,0,0,1.0,0.03180350756867378,0.03180350756867378,,,0.03180350756867378,0.03180350756867378,0.03180350756867378,inf,8.0,8.0,0.03180350756867378,0.03180350756867378,0.03180350756867378,1.0,breakout,bars_since_rsi_up,bin/symbol,,TSM,
5,2,0,1,1,0,0.5,0.07487272226656727,0.07487272226656727,-0.0019215402227009681,-0.0019215402227009681,0.03647559102193315,0.03647559102193315,0.03647559102193315,38.964951855821255,25.0,25.0,-0.0019215402227009681,0.001918172901762444,-0.0019215402227009681,1.0,breakout,bars_since_rsi_up,bin/symbol,,V,
5,1,0,0,1,0,0.0,,,-0.010480445228906121,-0.010480445228906121,-0.010480445228906121,-0.010480445228906121,-0.010480445228906121,0.0,3.0,3.0,-0.010480445228906121,-0.010480445228906121,-0.010480445228906121,,breakout,bars_since_rsi_up,bin/symbol,,XOM,
1,2,0,2,0,0,1.0,0.1955864652066941,0.1955864652066941,,,0.1955864652066941,0.1955864652066941,0.1955864652066941,inf,29.0,29.0,0.1840043684843804,0.18516257815661177,0.1840043684843804,1.0,breakout,bars_since_rsi_up,bin/partition,,,BOUNDARY / CENSORED
1,34,0,11,23,0,0.3235294117647059,0.05916378780336676,0.020281846190322472,-0.05004275220583043,-0.04851240002087531,-0.014711224555796043,-0.03267020565814577,-0.014711224555796043,0.565431023562159,11.176470588235293,12.0,-0.10093068652950499,-0.09052134708469561,-0.0958786969889287,0.9058241063914124,breakout,bars_since_rsi_up,bin/partition,,,ENTRY HOLDOUT / EXIT-USED HISTORY
1,120,0,46,74,0,0.38333333333333336,0.0924555761795359,0.04184579944828415,-0.04744332738085617,-0.041391583926732645,0.0061845856506274515,-0.02057475541664,0.0061845856506274515,1.2113902705710122,12.033333333333333,10.0,-0.16202942358134653,-0.09085107145816948,-0.12586659671955464,0.4629294240317085,breakout,bars_since_rsi_up,bin/partition,,,IN-SAMPLE
2,2,0,1,1,0,0.5,0.0181347150259068,0.0181347150259068,-0.01968286468023095,-0.01968286468023095,-0.0007740748271620745,-0.0007740748271620745,-0.0007740748271620745,0.9213453082427032,11.5,11.5,-0.01968286468023095,-0.017791985694924062,-0.01968286468023095,1.0,breakout,bars_since_rsi_up,bin/partition,,,BOUNDARY / CENSORED
2,29,0,11,18,0,0.3793103448275862,0.08506491243958168,0.054741857815220785,-0.050256451543829295,-0.04047089288248246,0.0010723416912576255,-0.014149434086518031,0.0010723416912576255,1.03437691203061,12.862068965517242,10.0,-0.15228433900624183,-0.10402435897817534,-0.12979798744812876,0.8616100254466258,breakout,bars_since_rsi_up,bin/partition,,,ENTRY HOLDOUT / EXIT-USED HISTORY
2,110,0,44,66,0,0.4,0.04845743530860899,0.0368379766662732,-0.039510808255938425,-0.037718874699613325,-0.004323510830119462,-0.012187005350752733,-0.004323510830119462,0.8176232858397828,11.9,10.0,-0.1415971387436179,-0.0732210808603958,-0.0934645810973619,0.3395423822891719,breakout,bars_since_rsi_up,bin/partition,,,IN-SAMPLE
3,1,0,0,1,0,0.0,,,-0.013232537858750226,-0.013232537858750226,-0.013232537858750226,-0.013232537858750226,-0.013232537858750226,0.0,10.0,10.0,-0.013232537858750226,-0.013232537858750226,-0.013232537858750226,,breakout,bars_since_rsi_up,bin/partition,,,BOUNDARY / CENSORED
3,15,2,4,11,0,0.26666666666666666,0.029611709579725753,0.02282149756661489,-0.04817546650778344,-0.05152770099004522,-0.02743221955111432,-0.031229514768842614,-0.02743221955111432,0.22351406583448108,9.133333333333333,6.0,-0.08346583173004374,-0.08223386465285966,-0.08346583173004374,1.0,breakout,bars_since_rsi_up,bin/partition,,,ENTRY HOLDOUT / EXIT-USED HISTORY
3,59,0,36,23,0,0.6101694915254238,0.05678870919475619,0.03337399794655482,-0.043396632885411714,-0.037901375017951655,0.01773340634994498,0.012690849595418552,0.01773340634994498,2.0482389842562605,13.11864406779661,11.0,-0.11292694574608408,-0.07315924369140728,-0.10482910645833377,0.4439224533461052,breakout,bars_since_rsi_up,bin/partition,,,IN-SAMPLE
4,3,0,1,2,0,0.3333333333333333,0.0007446331461715694,0.0007446331461715694,-0.04398544369616003,-0.04398544369616003,-0.029075418082049498,-0.042169318516553145,-0.029075418082049498,0.008464540579780222,8.0,5.0,-0.04580156887576692,-0.04543834383984554,-0.04580156887576692,1.0,breakout,bars_since_rsi_up,bin/partition,,,BOUNDARY / CENSORED
4,36,0,10,26,0,0.2777777777777778,0.09231907423503231,0.07819320832525867,-0.04683769011579007,-0.044777232630667074,-0.008183033351672737,-0.03206736314905284,-0.008183033351672737,0.7580932397917901,9.166666666666666,6.5,-0.21953813037602288,-0.07287144217031755,-0.14901731730658657,0.7975937426060054,breakout,bars_since_rsi_up,bin/partition,,,ENTRY HOLDOUT / EXIT-USED HISTORY
4,93,0,36,57,0,0.3870967741935484,0.07555123386239974,0.0578036187548967,-0.04008527829949343,-0.034271356658197916,0.004677242537368438,-0.01877486735332745,0.004677242537368438,1.1903763870289217,12.53763440860215,9.0,-0.12303899231988369,-0.07593743064523892,-0.09954318646736889,0.3818453399371073,breakout,bars_since_rsi_up,bin/partition,,,IN-SAMPLE
5,4,0,2,2,0,0.5,0.014816668277186307,0.014816668277186307,-0.023627060126588773,-0.023627060126588773,-0.004405195924701233,-0.006541468268143058,-0.004405195924701233,0.6271058776589954,10.0,9.5,-0.02507724498470143,-0.024642189527267634,-0.02507724498470143,1.0,breakout,bars_since_rsi_up,bin/partition,,,BOUNDARY / CENSORED
5,10,0,8,2,0,0.8,0.10652006788173368,0.08255519003384393,-0.06748433080431349,-0.06748433080431349,0.07171918814452424,0.03471080061518195,0.07171918814452424,6.3137659727626785,17.0,13.5,-0.07523102039169316,-0.06825899976305146,-0.07523102039169316,0.9367696665756055,breakout,bars_since_rsi_up,bin/partition,,,ENTRY HOLDOUT / EXIT-USED HISTORY
5,29,0,11,18,0,0.3793103448275862,0.05953541625489574,0.03180350756867378,-0.0340228671899471,-0.03524176136828955,0.0014647575649932862,-0.008301580073678538,0.0014647575649932862,1.0693617964314903,12.517241379310345,9.0,-0.08111612892233,-0.06530471458490265,-0.07377416265234477,0.8433771047497126,breakout,bars_since_rsi_up,bin/partition,,,IN-SAMPLE
-1,35,0,9,26,0,0.2571428571428571,0.06376712665835996,0.06877494866149592,-0.043148233878053485,-0.0413853699068471,-0.015655712597261454,-0.021360495159926107,-0.015655712597261454,0.5115675467356238,8.657142857142857,7.0,-0.10933888191320018,-0.09088573212925827,-0.10431307803378331,0.9096511002135437,breakout,bars_since_oversold,bin,,,
1,100,0,42,58,0,0.42,0.06988732358579544,0.044039515338515245,-0.03426264529655701,-0.029334314363347713,0.009480341634031011,-0.009214965767516348,0.009480341634031011,1.4770623070379458,12.79,9.0,-0.11205946390479227,-0.06737996517531954,-0.0957884704552252,0.38262542581732073,breakout,bars_since_oversold,bin,,,
2,88,0,37,51,0,0.42045454545454547,0.07509789794958964,0.04449542520686611,-0.04469488062533692,-0.040412020676052096,0.00567253763912084,-0.014200050954776888,0.00567253763912084,1.218993941727641,12.840909090909092,11.0,-0.16202942358134653,-0.07456447799051676,-0.11304106847265719,0.41278239799165567,breakout,bars_since_oversold,bin,,,
3,122,1,42,80,0,0.3442622950819672,0.0602491449864326,0.034580591956113405,-0.043525132874857375,-0.03927172139471585,-0.007799561807855909,-0.020129569589948382,-0.007799561807855909,0.7267249754026344,11.5,9.5,-0.21953813037602288,-0.08244589870270191,-0.11544252258212197,0.4666400204334854,breakout,bars_since_oversold,bin,,,
4,127,1,54,73,0,0.4251968503937008,0.07880160646700078,0.032389211387692796,-0.05118909799180605,-0.0509688318735394,0.004082540124537011,-0.012228118052851178,0.004082540124537011,1.1387502728351964,11.283464566929133,9.0,-0.15228433900624183,-0.084950112025748,-0.10200992942000242,0.4001334909870704,breakout,bars_since_oversold,bin,,,
5,75,0,39,36,0,0.52,0.06796579063904114,0.050812591836979726,-0.042027554764719886,-0.03202048538854324,0.015168984845235845,0.006713319784261262,0.015168984845235845,1.751936484000169,14.04,12.0,-0.1415971387436179,-0.08157232403071657,-0.12067839149806805,0.38863029224340545,breakout,bars_since_oversold,bin,,,
-1,23,0,5,18,0,0.21739130434782608,0.03816852440117598,0.028613969402410788,-0.04447057299152666,-0.047511596207336804,-0.0265055518192,-0.04030578702479637,-0.0265055518192,0.23841311626984665,8.043478260869565,7.0,-0.10933888191320018,-0.07680044856127048,-0.09343323853533242,1.0,breakout,bars_since_oversold,bin/year,2021.0,,
-1,12,0,4,8,0,0.3333333333333333,0.09576537947983993,0.10539554723340683,-0.04017297087273883,-0.03559200975218341,0.0051398125781207575,-0.00855693905804894,0.0051398125781207575,1.1919130873244157,9.833333333333334,7.5,-0.09928727415436644,-0.09268606256321002,-0.09928727415436644,1.0,breakout,bars_since_oversold,bin/year,2022.0,,
1,2,0,1,1,0,0.5,0.008850629377168628,0.008850629377168628,-0.006154947498691943,-0.006154947498691943,0.0013478409392383428,0.0013478409392383428,0.0013478409392383428,1.4379699224160036,11.0,11.0,-0.006154947498691943,-0.005404668654898914,-0.006154947498691943,1.0,breakout,bars_since_oversold,bin/year,2021.0,,
1,11,0,5,6,0,0.45454545454545453,0.046731455231683136,0.03292121755966737,-0.03076771148983415,-0.02418437331988088,0.004459182474491891,-0.00706314356443305,0.004459182474491891,1.265706075429202,10.727272727272727,7.0,-0.06677164561121418,-0.053245615012849634,-0.06677164561121418,1.0,breakout,bars_since_oversold,bin/year,2022.0,,
1,20,0,10,10,0,0.5,0.033281983687398674,0.024096331346032396,-0.033831817606084794,-0.029275751146308815,-0.00027491695934305784,-0.0011649710648177214,-0.00027491695934305784,0.983748023086196,13.2,12.5,-0.09651624328883923,-0.046871126162302185,-0.09651624328883923,0.7669575970866207,breakout,bars_since_oversold,bin/year,2023.0,,
1,23,0,5,18,0,0.21739130434782608,0.07083575259810249,0.022641840555561288,-0.04462983826292479,-0.033785198917169246,-0.01952862285835364,-0.030822978876267837,-0.01952862285835364,0.4408843659257273,9.304347826086957,7.0,-0.11205946390479227,-0.09023558129736986,-0.10177516395686154,1.0,breakout,bars_since_oversold,bin/year,2024.0,,
1,28,0,14,14,0,0.5,0.0992253686541904,0.06894442071630569,-0.029844804113851615,-0.028540760730679238,0.0346902822701694,-0.0011330638054524722,0.0346902822701694,3.3247116742889857,16.0,12.0,-0.09993774418024237,-0.05002167195312562,-0.07709380322268428,0.6684071211839242,breakout,bars_since_oversold,bin/year,2025.0,,
1,16,0,7,9,0,0.4375,0.08808656057780838,0.04454599789147373,-0.026332187597243664,-0.0168514449313929,0.023726014729341605,-0.009452418673303431,0.023726014729341605,2.60182596243796,13.3125,10.5,-0.05185025265236942,-0.04625289954784442,-0.05185025265236942,0.9096115174697699,breakout,bars_since_oversold,bin/year,2026.0,,
2,5,0,2,3,0,0.4,0.030797142641582287,0.030797142641582287,-0.03571439239432039,-0.033738971241993654,-0.009109778379959322,-0.030899963378906214,-0.009109778379959322,0.5748782787912305,9.4,7.0,-0.04250424256206131,-0.04075118829804778,-0.04250424256206131,1.0,breakout,bars_since_oversold,bin/year,2022.0,,
2,16,0,6,10,0,0.375,0.073345719938684,0.06797232872303416,-0.03809873065078414,-0.036501296446879716,0.0036929383202664104,-0.021229703880085493,0.0036929383202664104,1.1550891909388232,16.1875,13.5,-0.07646716776505214,-0.062210703472712625,-0.07646716776505214,0.9711620309814307,breakout,bars_since_oversold,bin/year,2023.0,,
2,33,0,18,15,0,0.5454545454545454,0.06452053501472393,0.036933118967233725,-0.042378370943707125,-0.035903943863734855,0.015930123215437093,0.003731701949549082,0.015930123215437093,1.8269848579246937,14.363636363636363,11.0,-0.1437077899233894,-0.06427241026734984,-0.1073693505948845,0.6928311201334381,breakout,bars_since_oversold,bin/year,2024.0,,
2,20,0,4,16,0,0.2,0.08433827717235931,0.060037903899756606,-0.048398838536314735,-0.04534912313598122,-0.021851415394579927,-0.04064832806018703,-0.021851415394579927,0.4356420511469423,9.1,7.0,-0.16202942358134653,-0.07378638739297601,-0.16202942358134653,1.0,breakout,bars_since_oversold,bin/year,2025.0,,
2,14,0,7,7,0,0.5,0.1111758400378686,0.06767562284912709,-0.05446449249496253,-0.06681332861854772,0.02835567377145303,0.002095010258881258,0.02835567377145303,2.041253575403302,12.0,10.5,-0.09909344361041483,-0.08922259162764914,-0.09909344361041483,0.9701536105726642,breakout,bars_since_oversold,bin/year,2026.0,,
3,5,0,0,5,0,0.0,,,-0.020594848019772627,-0.02208127067210619,-0.020594848019772627,-0.02208127067210619,-0.020594848019772627,0.0,16.0,16.0,-0.03766905851074254,-0.03665784547714328,-0.03766905851074254,,breakout,bars_since_oversold,bin/year,2022.0,,
3,24,0,11,13,0,0.4583333333333333,0.08623787915394754,0.037686768342197974,-0.040225956073554794,-0.03799857974554577,0.017736635072383777,-0.008630033377759083,0.017736635072383777,1.8140156320171423,13.25,10.0,-0.11292694574608408,-0.06007826672032935,-0.08715574449975022,0.9145644765190356,breakout,bars_since_oversold,bin/year,2023.0,,
3,32,0,13,19,0,0.40625,0.06342578225543842,0.04256547880291994,-0.03981680818539996,-0.035221287441627,0.0021254941811906305,-0.012930702479182765,0.0021254941811906305,1.0899062440393414,12.46875,9.0,-0.12303899231988369,-0.08916582445280047,-0.10863061179217565,0.6826900124466193,breakout,bars_since_oversold,bin/year,2024.0,,
3,47,0,16,31,0,0.3404255319148936,0.043002648274582264,0.022458459856763868,-0.044960688346507835,-0.04613319414776651,-0.015015722688264397,-0.026468154851763126,-0.015015722688264397,0.4936515888600266,10.148936170212766,10.0,-0.08251588658587938,-0.07807937127248299,-0.08081605902339462,0.7138215205177708,breakout,bars_since_oversold,bin/year,2025.0,,
3,14,1,2,12,0,0.14285714285714285,0.03463493851136523,0.03463493851136523,-0.05881652222243103,-0.0473436928975382,-0.04546631354617442,-0.043359924409043515,-0.04546631354617442,0.09814401691524587,9.214285714285714,6.5,-0.21953813037602288,-0.13587570547303707,-0.21953813037602288,1.0,breakout,bars_since_oversold,bin/year,2026.0,,
4,1,0,1,0,0,1.0,0.00334321212257227,0.00334321212257227,,,0.00334321212257227,0.00334321212257227,0.00334321212257227,inf,15.0,15.0,0.00334321212257227,0.00334321212257227,0.00334321212257227,1.0,breakout,bars_since_oversold,bin/year,2022.0,,
4,41,0,16,25,0,0.3902439024390244,0.08625179160777469,0.024835848831186613,-0.045859902771565236,-0.048636004969550006,0.005695880400860099,-0.026613405577505023,0.005695880400860099,1.2036908779318753,10.804878048780488,10.0,-0.07950630422539673,-0.07325705865573129,-0.07682255673555749,0.8526386157089755,breakout,bars_since_oversold,bin/year,2023.0,,
4,23,0,12,11,0,0.5217391304347826,0.06953670398339934,0.033863060159982306,-0.053596037799051637,-0.0509688318735394,0.010647131826574962,0.007317888391766836,0.010647131826574962,1.415369972156543,13.0,10.0,-0.0903728255254288,-0.0818844771556022,-0.08631240050106137,0.8495563526427615,breakout,bars_since_oversold,bin/year,2024.0,,
4,14,0,6,8,0,0.42857142857142855,0.09033770932421288,0.0695393083931003,-0.05178797326895529,-0.05035976175686979,0.009123033556688214,-0.017225474403654184,0.009123033556688214,1.3082821689369897,10.285714285714286,8.0,-0.10227309947455077,-0.09004837544062119,-0.10227309947455077,0.9884215056439827,breakout,bars_since_oversold,bin/year,2025.0,,
4,48,1,19,29,0,0.3958333333333333,0.07870779829605294,0.034945492122656185,-0.054705047661086234,-0.055035714190021734,-0.001895796136385311,-0.018886837181856353,-0.001895796136385311,0.9426402205778062,11.083333333333334,8.0,-0.15228433900624183,-0.08879155754400425,-0.11665096572325111,0.7008271583072231,breakout,bars_since_oversold,bin/year,2026.0,,
5,11,0,4,7,0,0.36363636363636365,0.1071245049430502,0.07804099676872578,-0.04402439202739588,-0.02169424753313387,0.010938843234584515,-0.008391759317497471,0.010938843234584515,1.390456517525724,16.727272727272727,11.0,-0.13822502620668287,-0.10475685812335667,-0.13822502620668287,1.0,breakout,bars_since_oversold,bin/year,2023.0,,
5,56,0,31,25,0,0.5535714285714286,0.06476124067090153,0.04001896200604449,-0.03514481610329564,-0.031272482089266584,0.02016032246813493,0.011004348912273199,0.02016032246813493,2.284944049668467,13.178571428571429,12.0,-0.10196071451246647,-0.0585460811615402,-0.08179919037970111,0.4455134081521354,breakout,bars_since_oversold,bin/year,2024.0,,
5,6,0,4,2,0,0.6666666666666666,0.053642338588114014,0.06155477526144104,-0.10743651085171257,-0.10743651085171257,-5.061122516151576e-05,0.03369983669999321,-5.061122516151576e-05,0.998586759060948,17.833333333333332,20.0,-0.1415971387436179,-0.12451682479766524,-0.1415971387436179,1.0,breakout,bars_since_oversold,bin/year,2025.0,,
5,2,0,0,2,0,0.0,,,-0.05566390152616424,-0.05566390152616424,-0.05566390152616424,-0.05566390152616424,-0.05566390152616424,0.0,12.0,12.0,-0.10093068652950499,-0.09640400802917092,-0.10093068652950499,,breakout,bars_since_oversold,bin/year,2026.0,,
