module,scenario,group,removed,passed,trades,censored,winners,losers,ties,win_rate,mean_winner,median_winner,mean_loser,median_loser,average_return,median_return,expectancy,profit_factor,average_holding,median_holding,worst_return,p05_return,expected_shortfall05,top5_share_gross_profit
breakout,breakeven_4,symbol,COP,False,559,1,196,289,74,0.35062611806797855,0.06836652396525485,0.036690943184582325,-0.04406250645055277,-0.04023518231209178,0.001191009540215025,-0.003497216857973995,0.001191009540215025,1.0522829407750929,10.7871198568873,8.0,-0.21953813037602288,-0.08227836658761248,-0.11103637259133112,0.1414225945308731
breakout,breakeven_4,symbol,COST,False,554,1,193,285,76,0.3483754512635379,0.06916428661059625,0.03745927361787382,-0.04455024078804466,-0.040412020676052096,0.0011766943885421432,-0.003185921030525618,0.0011766943885421432,1.051342679652814,10.71480144404332,8.0,-0.21953813037602288,-0.0828483673863369,-0.11120670061545523,0.14196430485837097
breakout,breakeven_4,symbol,CRM,False,565,1,197,291,77,0.3486725663716814,0.0676602442485725,0.03592261275129083,-0.04397210221563396,-0.04001400835907376,0.0009436926941934517,-0.0032215852095386355,0.0009436926941934517,1.04166859172781,10.700884955752212,8.0,-0.21953813037602288,-0.08246310436404229,-0.11021736220064227,0.1421734766618295
breakout,breakeven_4,symbol,CRWD,False,560,0,196,288,76,0.35,0.06674008772586074,0.03543405243697351,-0.04372070431444097,-0.039866796386779424,0.0008740970566244732,-0.0030481052063079384,0.0008740970566244732,1.038874789240239,10.728571428571428,8.0,-0.21953813037602288,-0.08226517103215321,-0.11115699951198367,0.1448690214183976
breakout,breakeven_4,symbol,CVX,False,560,1,195,288,77,0.3482142857142857,0.067070145723099,0.034945492122656185,-0.04442868133192933,-0.040397946195201706,0.000505746772158315,-0.0030481052063079384,0.000505746772158315,1.02213427164475,10.664285714285715,8.0,-0.21953813037602288,-0.0825633838430876,-0.11120670061545523,0.14489537050875473
breakout,breakeven_4,symbol,DDOG,False,559,1,196,288,75,0.35062611806797855,0.06829701819754401,0.036690943184582325,-0.043399250577411036,-0.04012459533558277,0.001587176029381479,-0.0032215852095386355,0.001587176029381479,1.0709842806919316,10.796064400715563,8.0,-0.16202942358134653,-0.08227836658761248,-0.10631304905152153,0.14156652008229462
breakout,breakeven_4,symbol,DE,False,556,1,196,285,75,0.35251798561151076,0.06820296284959688,0.036690943184582325,-0.044054016157495,-0.04001400835907376,0.001461126103659918,-0.0028539383472207525,0.001461126103659918,1.0647041482327257,10.818345323741006,8.0,-0.21953813037602288,-0.08275337287192047,-0.11120670061545523,0.14176174749980971
breakout,breakeven_4,symbol,ETN,False,555,1,193,284,78,0.34774774774774775,0.06862568403169488,0.03592261275129083,-0.04388546635815894,-0.039866796386779424,0.0014077199502702219,-0.0028332514913642637,0.0014077199502702219,1.062685946938363,10.684684684684685,8.0,-0.21953813037602288,-0.08233114880944957,-0.11109704541664812,0.14307849908153303
breakout,breakeven_4,symbol,GE,False,553,1,194,281,78,0.3508137432188065,0.06638877075661453,0.034879376872433476,-0.044475750738984604,-0.04030578702479637,0.0006902994016791003,-0.002345290269602729,0.0006902994016791003,1.0305445000316027,10.694394213381555,8.0,-0.21953813037602288,-0.08289586464354512,-0.11120670061545523,0.14527286150038177
breakout,breakeven_4,symbol,GOOGL,False,561,1,197,286,78,0.3511586452762923,0.06656572295779405,0.034945492122656185,-0.044019878546189335,-0.039866796386779424,0.0009336223858739352,-0.002772491553326595,0.0009336223858739352,1.0416024823086105,10.702317290552585,8.0,-0.21953813037602288,-0.08251588658587938,-0.11021736220064227,0.1445111947887555
breakout,breakeven_4,symbol,GS,False,557,1,193,287,77,0.3464991023339318,0.06840252947526762,0.03592261275129083,-0.04386142702724192,-0.03971958441448509,0.0011013619962445607,-0.0032215852095386355,0.0011013619962445607,1.0487327172688825,10.633752244165171,8.0,-0.21953813037602288,-0.08270587561471225,-0.11120670061545523,0.14354527449527502
breakout,breakeven_4,symbol,HD,False,562,1,197,287,78,0.3505338078291815,0.06852727825778315,0.03745927361787382,-0.04439650297401728,-0.040383871714351316,0.0013488922833457652,-0.0028539383472207525,0.0013488922833457652,1.0594953366233586,10.733096085409253,8.0,-0.21953813037602288,-0.08250269103042011,-0.11021736220064227,0.14037464205745764
breakout,breakeven_4,symbol,HON,False,564,1,196,290,78,0.3475177304964539,0.06839526321783632,0.03543405243697351,-0.044036103416425075,-0.04012459533558277,0.0011258893615827025,-0.0030481052063079384,0.0011258893615827025,1.0497242153493125,10.72872340425532,8.0,-0.21953813037602288,-0.08247629991950156,-0.11021736220064227,0.14136316966029394
breakout,breakeven_4,symbol,HOOD,False,554,1,195,284,75,0.351985559566787,0.06760732983179586,0.03592261275129083,-0.043281674048572846,-0.04012459533558277,0.001609086439360119,-0.0028539383472207525,0.001609086439360119,1.0725214951874087,10.842960288808664,8.0,-0.21953813037602288,-0.08132254136643777,-0.10740305264737744,0.14374408276148387
breakout,breakeven_4,symbol,JPM,False,560,1,195,287,78,0.3482142857142857,0.06853085038133945,0.03592261275129083,-0.04436821429351474,-0.040412020676052096,0.001124711289504398,-0.0028539383472207525,0.001124711289504398,1.0494624056571034,10.65,8.0,-0.21953813037602288,-0.0825633838430876,-0.11120670061545523,0.14180698999863567
breakout,breakeven_4,symbol,LLY,False,548,1,193,282,73,0.3521897810218978,0.06779311435436139,0.034945492122656185,-0.04429783503915324,-0.04034482936957384,0.001080440856479083,-0.0030481052063079384,0.001080440856479083,1.0473969010499988,10.717153284671532,8.0,-0.21953813037602288,-0.08313335092958621,-0.11120670061545523,0.14483565127830342
breakout,breakeven_4,symbol,MA,False,561,1,195,288,78,0.34759358288770054,0.0689376381380736,0.03592261275129083,-0.04427796423292277,-0.04034482936957384,0.0012313471262791352,-0.0028746252030772412,0.0012313471262791352,1.0541705480657078,10.723707664884136,8.0,-0.21953813037602288,-0.08251588658587938,-0.11021736220064227,0.1409702141979442
breakout,breakeven_4,symbol,META,False,560,1,195,288,77,0.3482142857142857,0.06706907434198527,0.034945492122656185,-0.04382765625002984,-0.03917471424363167,0.0008144723154973801,-0.0030481052063079384,0.0008144723154973801,1.036134630608307,10.660714285714286,8.0,-0.21953813037602288,-0.0825633838430876,-0.11120670061545523,0.1425785976524101
breakout,breakeven_4,symbol,MRVL,False,553,1,195,283,75,0.352622061482821,0.06721016418006558,0.03592261275129083,-0.043626145188461744,-0.04001400835907376,0.001373929343179228,-0.0028746252030772412,0.001373929343179228,1.0615398246328294,10.875226039783001,8.0,-0.21953813037602288,-0.08135202885845316,-0.10878712208257917,0.14459351101402296
breakout,breakeven_4,symbol,MS,False,559,1,195,286,78,0.3488372093023256,0.06753656118941738,0.03592261275129083,-0.04407914066552512,-0.04027048466844407,0.0010071470511560012,-0.0028332514913642637,0.0010071470511560012,1.04465864490946,10.699463327370305,8.0,-0.21953813037602288,-0.08261088110029581,-0.11120670061545523,0.14389470597071774
breakout,breakeven_4,symbol,MSFT,False,561,1,195,288,78,0.34759358288770054,0.0680595633721912,0.03592261275129083,-0.0441153396809881,-0.04012459533558277,0.0010096203733559808,-0.0028746252030772412,0.0010096203733559808,1.0445798755373497,10.707664884135472,8.0,-0.21953813037602288,-0.08251588658587938,-0.11021736220064227,0.14278895034162667
breakout,breakeven_4,symbol,MU,False,553,1,192,284,77,0.3471971066907776,0.06869588576158082,0.036690943184582325,-0.04375401837269512,-0.03917471424363167,0.0013805946625282154,-0.0028746252030772412,0.0013805946625282154,1.0614405417573778,10.764918625678119,8.0,-0.21953813037602288,-0.08235753992036812,-0.10871497017187086,0.1436767232190352
breakout,breakeven_4,symbol,NFLX,False,558,1,196,288,74,0.35125448028673834,0.06835103037069766,0.03543405243697351,-0.04419643885431557,-0.04027048466844407,0.00119754043479186,-0.003359401033756315,0.00119754043479186,1.0524982250279802,10.71863799283154,8.0,-0.21953813037602288,-0.08265837835750403,-0.11120670061545523,0.1414546517555997
breakout,breakeven_4,symbol,NKE,False,569,1,199,292,78,0.34973637961335674,0.06801380921002075,0.03592261275129083,-0.04399623671444482,-0.04012459533558277,0.0012088697929283677,-0.0028746252030772412,0.0012088697929283677,1.0535418546245616,10.745166959578208,8.0,-0.21953813037602288,-0.0824103221422052,-0.11021736220064227,0.14001294669543865
breakout,breakeven_4,symbol,NOW,False,563,1,194,291,78,0.34458259325044405,0.06911057687140497,0.036690943184582325,-0.04398725114112125,-0.04023518231209178,0.0010784401971337151,-0.003497216857973995,0.0010784401971337151,1.0474334430777423,10.72646536412078,8.0,-0.21953813037602288,-0.08248949547496084,-0.11021736220064227,0.14134228988037004
breakout,breakeven_4,symbol,NVDA,False,553,1,192,287,74,0.3471971066907776,0.0675272843509878,0.0375730209800359,-0.04380849935058339,-0.03971958441448509,0.00070922112436207,-0.004365655814789093,0.00070922112436207,1.031193673382334,10.772151898734178,8.0,-0.21953813037602288,-0.08289586464354512,-0.11120670061545523,0.14309712801931807
breakout,breakeven_4,symbol,ORCL,False,561,1,194,289,78,0.34581105169340465,0.06919655156403427,0.0375730209800359,-0.044146381640386714,-0.04023518231209178,0.0011868568794133475,-0.0032215852095386355,0.0011868568794133475,1.052187711940706,10.746880570409981,8.0,-0.21953813037602288,-0.08251588658587938,-0.11021736220064227,0.14116667621677959
breakout,breakeven_4,symbol,PANW,False,555,1,193,285,77,0.34774774774774775,0.06764151696298308,0.03592261275129083,-0.04404248291008723,-0.04023518231209178,0.0009057750351006711,-0.0028746252030772412,0.0009057750351006711,1.0400494609609963,10.751351351351351,8.0,-0.21953813037602288,-0.08233114880944957,-0.11060772248800928,0.14516025527741813
breakout,breakeven_4,symbol,PLTR,False,556,1,194,288,74,0.3489208633093525,0.06876299695223528,0.036690943184582325,-0.04402664783364385,-0.04027048466844407,0.0011876741594320367,-0.003931436336381544,0.0011876741594320367,1.0520791624959727,10.802158273381295,8.0,-0.21953813037602288,-0.0823179532539903,-0.11051224247521999,0.14205674014969152
breakout,breakeven_4,symbol,QCOM,False,563,1,195,290,78,0.3463587921847247,0.06861172734465869,0.03592261275129083,-0.04418468098148666,-0.04027048466844407,0.0010048478642581088,-0.0032215852095386355,0.0010048478642581088,1.0441508416578194,10.786856127886324,8.0,-0.21953813037602288,-0.08248949547496084,-0.11021736220064227,0.14163983317031506
breakout,breakeven_4,symbol,ROKU,False,564,1,198,289,77,0.35106382978723405,0.06803553870315125,0.03543405243697351,-0.04345925882126485,-0.04001400835907376,0.0016157994040397307,-0.0028539383472207525,0.0016157994040397307,1.07255818147924,10.76950354609929,8.0,-0.21953813037602288,-0.0807894151179787,-0.1082859651773051,0.1406751389835701
breakout,breakeven_4,symbol,RTX,False,557,1,196,284,77,0.3518850987432675,0.06783150528093021,0.03543405243697351,-0.044615327592695674,-0.04041207693908572,0.001120685814608167,-0.002772491553326595,0.001120685814608167,1.049264790888685,10.678635547576302,8.0,-0.21953813037602288,-0.08270587561471225,-0.11120670061545523,0.14253806042163164
breakout,breakeven_4,symbol,SHOP,False,557,1,198,284,75,0.35547576301615796,0.06725340036988967,0.03543405243697351,-0.043319214674307716,-0.03860951181387806,0.0018195983944968798,-0.002772491553326595,0.0018195983944968798,1.08238190404007,10.825852782764812,8.0,-0.21953813037602288,-0.08181509810544911,-0.1111075295848313,0.1423111517075485
breakout,breakeven_4,symbol,SMCI,False,558,1,197,290,71,0.35304659498207885,0.06551071614598084,0.034945492122656185,-0.04389206359525511,-0.04027048466844407,0.0003170477385918343,-0.00450848071716653,0.0003170477385918343,1.0138987217688984,10.82078853046595,8.0,-0.21953813037602288,-0.08229156214307176,-0.10921708848614084,0.12350920062044358
breakout,breakeven_4,symbol,TSLA,False,559,1,196,288,75,0.35062611806797855,0.06741465284348341,0.034879376872433476,-0.043243118471829094,-0.039866796386779424,0.0013582358451448477,-0.003497216857973995,0.0013582358451448477,1.0609645682322866,10.815742397137745,8.0,-0.21953813037602288,-0.07915584609622221,-0.10712089356605566,0.14341943168751423
breakout,breakeven_4,symbol,TSM,False,553,1,190,288,75,0.3435804701627486,0.06972149417046164,0.03847131830736916,-0.04359208242992615,-0.03917471424363167,0.001252376406092189,-0.004651305619543966,0.001252376406092189,1.0551645277495083,10.799276672694393,8.0,-0.21953813037602288,-0.08235753992036812,-0.11032113814030751,0.14305336708411434
breakout,breakeven_4,symbol,UBER,False,562,1,197,288,77,0.3505338078291815,0.0673357329428531,0.03592261275129083,-0.04381964951494774,-0.04012459533558277,0.001147829767681695,-0.0030481052063079384,0.001147829767681695,1.051115476271117,10.711743772241993,8.0,-0.21953813037602288,-0.08222467064099113,-0.10918951777208717,0.1428586537369696
breakout,breakeven_4,symbol,V,False,558,1,195,285,78,0.34946236559139787,0.06866703049479755,0.03745927361787382,-0.04459236001611039,-0.04041213320211934,0.001220875164684701,-0.0028539383472207525,0.001220875164684701,1.053604363133367,10.666666666666666,8.0,-0.21953813037602288,-0.08265837835750403,-0.11120670061545523,0.1415257590811486
breakout,breakeven_4,symbol,WMT,False,561,1,194,289,78,0.34581105169340465,0.06810153922834607,0.034879376872433476,-0.044508071908582775,-0.040383871714351316,0.0006218642223149952,-0.003497216857973995,0.0006218642223149952,1.0271220060652806,10.572192513368984,8.0,-0.21953813037602288,-0.08251588658587938,-0.11021736220064227,0.1434365111367682
breakout,breakeven_4,symbol,XOM,False,562,1,196,289,77,0.3487544483985765,0.06791363218972703,0.036690943184582325,-0.04436554744865995,-0.040383871714351316,0.0008708695667682825,-0.0030481052063079384,0.0008708695667682825,1.0381720726747732,10.709964412811388,8.0,-0.21953813037602288,-0.08250269103042011,-0.11021736220064227,0.1423656913418036
breakout,early_3,year,2021,False,536,2,209,327,0,0.38992537313432835,0.07297528191422137,0.04070103812583459,-0.040887441355115614,-0.035903943863734855,0.0035105235017713838,-0.013563161037164317,0.0035105235017713838,1.1407339857753065,11.526119402985074,9.0,-0.21953813037602288,-0.08275337287192047,-0.10964534202282517,0.14465351837845064
breakout,early_3,year,2022,False,526,2,204,322,0,0.38783269961977185,0.07252460953897172,0.04036000006593954,-0.04132960350799934,-0.03740032390093678,0.0028267833010920955,-0.014104589563305625,0.0028267833010920955,1.1117277751341565,11.376425855513308,9.0,-0.21953813037602288,-0.08244990880858302,-0.1098409873222088,0.14911986510827283
breakout,early_3,year,2023,False,447,2,170,277,0,0.38031319910514544,0.07055210270604272,0.0427293487877326,-0.04111872515646997,-0.03561418998193999,0.0013511646346422322,-0.015327365950175698,0.0013511646346422322,1.0530269175336406,11.078299776286354,8.0,-0.21953813037602288,-0.08469239027883951,-0.11107485009020639,0.1283179561023772
breakout,early_3,year,2024,False,391,2,137,254,0,0.35038363171355497,0.07521131185262304,0.04070103812583459,-0.04145725277070749,-0.03791498216447042,-0.0005784973911773483,-0.01730275225456479,-0.0005784973911773483,0.9785195227591907,10.92071611253197,8.0,-0.21953813037602288,-0.08299085915796156,-0.11139407353679784,0.20864388834671813
breakout,early_3,year,2025,False,443,2,172,271,0,0.38826185101580135,0.0714098307050223,0.036690943184582325,-0.04011274134175249,-0.03437274882098118,0.003187218911171354,-0.013197638432546288,0.003187218911171354,1.1298864915306543,11.404063205417607,9.0,-0.21953813037602288,-0.0837419632824441,-0.11102605037990614,0.17962410553283756
breakout,early_3,year,2026,False,462,0,183,279,0,0.3961038961038961,0.06901903566204166,0.0387848477951076,-0.039450809958728704,-0.03429147284214651,0.0035145185014465773,-0.013322275483652501,0.0035145185014465773,1.1475189057033723,11.61038961038961,9.0,-0.1437077899233894,-0.078931943126754,-0.10024805742747127,0.16865171496012077
breakout,early_3,symbol,AAPL,False,545,2,209,336,0,0.3834862385321101,0.07243592084535921,0.0387848477951076,-0.04121628969787876,-0.036776177403939514,0.002367769024206996,-0.014340356869460558,0.002367769024206996,1.0931810641100566,11.227522935779817,9.0,-0.21953813037602288,-0.08327584270121087,-0.10963439701891,0.14573061487114017
breakout,early_3,symbol,ABNB,False,557,2,211,346,0,0.37881508078994613,0.07265495847328654,0.04070103812583459,-0.040737389368150696,-0.035759066922837424,0.002217342040365027,-0.014668975659368644,0.002217342040365027,1.087623095887387,11.271095152603232,9.0,-0.21953813037602288,-0.08270587561471225,-0.10963439701891,0.14391410286146006
breakout,early_3,symbol,AMD,False,551,2,210,341,0,0.3811252268602541,0.07177859015636825,0.0383202476190051,-0.0404892360879713,-0.03561418998193999,0.002298864658510198,-0.014668975659368644,0.002298864658510198,1.0917425992903604,11.361161524500908,9.0,-0.21953813037602288,-0.08238393103128666,-0.1074151097846631,0.14636486964759524
breakout,early_3,symbol,AMZN,False,547,2,212,335,0,0.3875685557586837,0.07250547201734171,0.04036000006593954,-0.04094021791099039,-0.035903943863734855,0.0030277642915807284,-0.013731989284800128,0.0030277642915807284,1.1207575886203138,11.372943327239488,9.0,-0.21953813037602288,-0.08318084818679443,-0.10963439701891,0.14353057469628913
breakout,early_3,symbol,ARM,False,555,2,213,342,0,0.3837837837837838,0.07078200270620459,0.04001896200604449,-0.04017369974077592,-0.03534629828931812,0.002409299576713895,-0.014059745040093219,0.002409299576713895,1.0973230816600226,11.376576576576577,9.0,-0.21953813037602288,-0.08129305387442237,-0.10732824134775132,0.14142400058066157
breakout,early_3,symbol,ASML,False,548,2,212,336,0,0.38686131386861317,0.07179231935648639,0.04036000006593954,-0.04049853787724551,-0.03505012182205419,0.002942450687628874,-0.013723149125286993,0.002942450687628874,1.1184980299626976,11.366788321167883,9.0,-0.21953813037602288,-0.08242351769766448,-0.10897672559235193,0.14495634297033644
breakout,early_3,symbol,AVGO,False,542,2,207,335,0,0.38191881918819187,0.07182519905866641,0.0387848477951076,-0.040640674214756804,-0.03551482307524745,0.0023121593047978157,-0.01499817080477217,0.0023121593047978157,1.0920473581799566,11.367158671586715,9.0,-0.21953813037602288,-0.08222467064099113,-0.10927678793711103,0.14838974384812084
breakout,early_3,symbol,BAC,False,552,2,213,339,0,0.3858695652173913,0.0722443116598097,0.04001896200604449,-0.04116024214660732,-0.037279025192223814,0.002599123724347072,-0.014244895477989294,0.002599123724347072,1.1028225598765697,11.382246376811594,9.0,-0.21953813037602288,-0.08294336190075334,-0.10963439701891,0.14337314368946782
breakout,early_3,symbol,CAT,False,541,2,206,335,0,0.3807763401109057,0.0732493728405457,0.04036000006593954,-0.04106419426723023,-0.035903943863734855,0.0024637074410910945,-0.014668975659368644,0.0024637074410910945,1.0968898508687634,11.399260628465804,9.0,-0.21953813037602288,-0.08346583173004374,-0.10963439701891,0.1462109631177538
breakout,early_3,symbol,COIN,False,555,2,212,343,0,0.38198198198198197,0.07165670430519212,0.039401904900576046,-0.04048389755086379,-0.03551482307524745,0.0023517918067647754,-0.014149434086518031,0.0023517918067647754,1.0939973086459185,11.372972972972972,9.0,-0.21953813037602288,-0.08233114880944957,-0.1086764329000771,0.14523068243484247
breakout,early_3,symbol,COP,False,552,2,210,342,0,0.3804347826086957,0.07226947761374264,0.04036000006593954,-0.04089331101359706,-0.036088636739695035,0.002157749877238695,-0.015355377231199896,0.002157749877238695,1.0851651266689377,11.309782608695652,9.0,-0.21953813037602288,-0.08237073547582739,-0.10946406899478588,0.1453706922841687
breakout,early_3,symbol,COST,False,545,2,208,337,0,0.381651376146789,0.07288300699095072,0.04036000006593954,-0.04126083262491114,-0.037279025192223814,0.002302320843160915,-0.014668975659368644,0.002302320843160915,1.0902390384588894,11.328440366972478,9.0,-0.21953813037602288,-0.08327584270121087,-0.10963439701891,0.1455329898235308
breakout,early_3,symbol,CRM,False,556,2,213,343,0,0.3830935251798561,0.07157674767901395,0.04001896200604449,-0.040793040369041175,-0.03561418998193999,0.00225509785800152,-0.014244895477989294,0.00225509785800152,1.0896107245466984,11.307553956834532,9.0,-0.21953813037602288,-0.08275337287192047,-0.10963439701891,0.1447103202117898
breakout,early_3,symbol,CRWD,False,551,1,212,339,0,0.38475499092558985,0.07074451100438629,0.039401904900576046,-0.04051520714446643,-0.03561418998193999,0.0022925247022790828,-0.013731989284800128,0.0022925247022790828,1.091970354591414,11.31578947368421,9.0,-0.21953813037602288,-0.08238393103128666,-0.10958469591543843,0.1471033147240148
breakout,early_3,symbol,CVX,False,551,2,211,340,0,0.38294010889292196,0.07106851921642414,0.0387848477951076,-0.041081098525536,-0.03740032390093678,0.0018654883048697876,-0.014149434086518031,0.0018654883048697876,1.0735907390127732,11.292196007259529,9.0,-0.21953813037602288,-0.08299085915796156,-0.10963439701891,0.14712665020186944
breakout,early_3,symbol,DDOG,False,550,2,212,338,0,0.38545454545454544,0.07218393728952742,0.04036000006593954,-0.04045238918617072,-0.036088636739695035,0.002963794837189292,-0.0145046662644146,0.002963794837189292,1.1192202284040944,11.409090909090908,9.0,-0.15228433900624183,-0.08239712658674593,-0.10474074545497629,0.14416991449958766
breakout,early_3,symbol,DE,False,548,1,212,336,0,0.38686131386861317,0.0720969804584065,0.04036000006593954,-0.040885943690847866,-0.035759066922837424,0.002822778790250542,-0.013895867162446673,0.002822778790250542,1.11260148044208,11.423357664233576,9.0,-0.21953813037602288,-0.08313335092958621,-0.10963439701891,0.14434379915922457
breakout,early_3,symbol,ETN,False,544,2,210,334,0,0.3860294117647059,0.07261261568734324,0.04036000006593954,-0.04092086141360581,-0.036088636739695035,0.002906399967275254,-0.013895867162446673,0.002906399967275254,1.1156812693741307,11.441176470588236,9.0,-0.21953813037602288,-0.08247629991950156,-0.10952474182010288,0.14468372874710017
breakout,early_3,symbol,GE,False,543,2,211,332,0,0.3885819521178637,0.07019348594588343,0.03815778881963072,-0.041341729708351024,-0.03740032390093678,0.001998842120458314,-0.014059745040093219,0.001998842120458314,1.07907725679587,11.357274401473296,9.0,-0.21953813037602288,-0.0833708372156273,-0.10963439701891,0.14733965355142795
breakout,early_3,symbol,GOOGL,False,552,2,213,339,0,0.3858695652173913,0.07056444394998411,0.0387848477951076,-0.040672884205140335,-0.03551482307524745,0.0022502152460218113,-0.013895867162446673,0.0022502152460218113,1.0900862423421078,11.31340579710145,9.0,-0.21953813037602288,-0.08294336190075334,-0.10963439701891,0.14678630619820715
breakout,early_3,symbol,GS,False,549,2,208,341,0,0.3788706739526412,0.07204133218444281,0.039401904900576046,-0.04074257242958642,-0.035903943863734855,0.0019879415225412325,-0.014340356869460558,0.0019879415225412325,1.078554871796997,11.187613843351548,9.0,-0.21953813037602288,-0.08308585367237799,-0.10963439701891,0.14723328390938464
breakout,early_3,symbol,HD,False,553,2,213,340,0,0.38517179023508136,0.07237865237297872,0.04070103812583459,-0.04104457186526242,-0.036776177403939514,0.002642854468815996,-0.014059745040093219,0.002642854468815996,1.1047282226898665,11.35262206148282,9.0,-0.21953813037602288,-0.08289586464354512,-0.10963439701891,0.14310703137953876
breakout,early_3,symbol,HON,False,555,2,212,343,0,0.38198198198198197,0.0722747675913071,0.039401904900576046,-0.04072563402943353,-0.03561418998193999,0.0024384833464169485,-0.014340356869460558,0.0024384833464169485,1.0968837193045102,11.336936936936937,9.0,-0.21953813037602288,-0.08280087012912869,-0.10963439701891,0.14398873097900416
breakout,early_3,symbol,HOOD,False,549,2,208,341,0,0.3788706739526412,0.07028244336277575,0.03847131830736916,-0.039894409827680014,-0.0351777735033888,0.00184836879456916,-0.014340356869460558,0.00184836879456916,1.07459239446696,11.28415300546448,9.0,-0.21953813037602288,-0.08146997882651474,-0.10652174701330482,0.15091794489803076
breakout,early_3,symbol,JPM,False,551,2,211,340,0,0.38294010889292196,0.07241845954039043,0.04001896200604449,-0.040976764657562226,-0.036088636739695035,0.0024468148447390654,-0.014149434086518031,0.0024468148447390654,1.0967689710123405,11.261343012704174,9.0,-0.21953813037602288,-0.08299085915796156,-0.10963439701891,0.1443840870612269
breakout,early_3,symbol,LLY,False,540,2,207,333,0,0.38333333333333336,0.07184887178048169,0.0387848477951076,-0.04120129461123781,-0.037279025192223814,0.002134602505587992,-0.014104589563305625,0.002134602505587992,1.084014776945505,11.301851851851852,9.0,-0.21953813037602288,-0.0834879160176957,-0.11060360314071983,0.14834085248713902
breakout,early_3,symbol,MA,False,552,2,211,341,0,0.3822463768115942,0.07279440083215895,0.04070103812583459,-0.04095854345628983,-0.036273329615655214,0.0025231073496208485,-0.014244895477989294,0.0025231073496208485,1.0997185427551552,11.335144927536232,9.0,-0.21953813037602288,-0.08294336190075334,-0.10963439701891,0.14363842613703345
breakout,early_3,symbol,META,False,551,2,210,341,0,0.3811252268602541,0.0711437149433003,0.03847131830736916,-0.04059953264396055,-0.0351777735033888,0.0019886379428357783,-0.014149434086518031,0.0019886379428357783,1.079146535108268,11.23956442831216,9.0,-0.21953813037602288,-0.08299085915796156,-0.10963439701891,0.14564090282553
breakout,early_3,symbol,MRVL,False,544,2,211,333,0,0.38786764705882354,0.07119792016006622,0.04001896200604449,-0.03999057915057461,-0.03475593360850193,0.003135842457045279,-0.013563161037164317,0.003135842457045279,1.1281006131048215,11.479779411764707,9.0,-0.21953813037602288,-0.08161741628659172,-0.10721481848603394,0.1468592501524267
breakout,early_3,symbol,MS,False,550,2,211,339,0,0.3836363636363636,0.07149956668529657,0.04001896200604449,-0.04072288115537643,-0.03561418998193999,0.0023297306525908498,-0.013895867162446673,0.0023297306525908498,1.0928175729869725,11.312727272727273,9.0,-0.21953813037602288,-0.08303835641516978,-0.10963439701891,0.14623967181705863
breakout,early_3,symbol,MSFT,False,552,2,211,341,0,0.3822463768115942,0.07198290993477949,0.04001896200604449,-0.04085320267865956,-0.035903943863734855,0.0022779925413325326,-0.014104589563305625,0.0022779925413325326,1.090263233640456,11.326086956521738,9.0,-0.21953813037602288,-0.08294336190075334,-0.10963439701891,0.14525771709692556
breakout,early_3,symbol,MU,False,546,2,207,339,0,0.3791208791208791,0.0722786802964789,0.04070103812583459,-0.04028679029005315,-0.0351777735033888,0.0023891298773683397,-0.0145046662644146,0.0023891298773683397,1.095514660433808,11.322344322344323,9.0,-0.21953813037602288,-0.08244990880858302,-0.10714266657532563,0.1474587367455714
breakout,early_3,symbol,NFLX,False,550,2,211,339,0,0.3836363636363636,0.07237448157590051,0.0387848477951076,-0.04101479000288233,-0.036273329615655214,0.0024854578209779956,-0.014244895477989294,0.0024854578209779956,1.098317062980667,11.234545454545454,9.0,-0.21953813037602288,-0.08303835641516978,-0.10963439701891,0.14447182127521266
breakout,early_3,symbol,NKE,False,560,2,215,345,0,0.38392857142857145,0.07186756823932704,0.04001896200604449,-0.040711082904203805,-0.03561418998193999,0.0025110778026875068,-0.014104589563305625,0.0025110778026875068,1.10011898688541,11.348214285714286,9.0,-0.21953813037602288,-0.0825633838430876,-0.10963439701891,0.1427840377058635
breakout,early_3,symbol,NOW,False,554,2,210,344,0,0.37906137184115524,0.07297252881768454,0.04036000006593954,-0.04069393187034509,-0.035759066922837424,0.0023926326503881665,-0.0145046662644146,0.0023926326503881665,1.0946885995631317,11.335740072202166,9.0,-0.21953813037602288,-0.0828483673863369,-0.10963439701891,0.14397012357860012
breakout,early_3,symbol,NVDA,False,546,2,209,337,0,0.38278388278388276,0.0691130251439398,0.04001896200604449,-0.040500931472782976,-0.0351777735033888,0.0014575244482702505,-0.014104589563305625,0.0014575244482702505,1.0583060443359553,11.307692307692308,9.0,-0.21953813037602288,-0.08322834544400265,-0.10963439701891,0.12844146245725158
breakout,early_3,symbol,ORCL,False,552,2,210,342,0,0.3804347826086957,0.07305195305754207,0.04075384988069508,-0.040860662242830866,-0.035759066922837424,0.002475658795354493,-0.0145046662644146,0.002475658795354493,1.0977908810478008,11.360507246376812,9.0,-0.21953813037602288,-0.08294336190075334,-0.10963439701891,0.14381359501024796
breakout,early_3,symbol,PANW,False,546,2,209,337,0,0.38278388278388276,0.07163441106467426,0.04001896200604449,-0.0405294279245463,-0.03551482307524745,0.0024050818716938047,-0.013895867162446673,0.0024050818716938047,1.0961439881136719,11.377289377289378,9.0,-0.21953813037602288,-0.08244990880858302,-0.10903541889146402,0.1473611791687791
