module,scenario,year,trades,censored,winners,losers,ties,win_rate,mean_winner,median_winner,mean_loser,median_loser,average_return,median_return,expectancy,profit_factor,average_holding,median_holding,worst_return,p05_return,expected_shortfall05,top5_share_gross_profit
pullback,breakeven_3,2025,92,0,39,47,6,0.42391304347826086,0.05735475856809426,0.03172888715842115,-0.02288817732643092,-0.017640482274724922,0.012620557063189382,-0.0015524609083659713,0.012620557063189382,2.079337545870835,5.608695652173913,4.0,-0.08548078352458766,-0.0409220549550139,-0.05911953121557563,0.4889636910370146
pullback,breakeven_3,2026,59,0,16,35,8,0.2711864406779661,0.06839641890575725,0.044919112635261715,-0.032980435615948024,-0.025787053922185277,-0.0010164837977299152,-0.012031725682714378,-0.0010164837977299152,0.9480449173266272,4.711864406779661,3.0,-0.1245550227332578,-0.0636684936634212,-0.1001729635369335,0.685425530811395
pullback,breakeven_4,2021,17,0,5,11,1,0.29411764705882354,0.035682627103743106,0.01867307468150603,-0.03382000629595388,-0.023562223762774726,-0.011388643160986893,-0.00591966910216668,-0.011388643160986893,0.4795793298887499,4.176470588235294,3.0,-0.07314156735452881,-0.07216889043370918,-0.07314156735452881,1.0
pullback,breakeven_4,2022,42,0,19,22,1,0.4523809523809524,0.05360940577317059,0.014581660637045912,-0.03101187890925806,-0.0265610886836668,0.00800755651634676,-0.003296137199256588,0.00800755651634676,1.4929450870784082,4.857142857142857,3.0,-0.07398908190423958,-0.06679335308529322,-0.07150250685368409,0.805180619682523
pullback,breakeven_4,2023,63,0,29,32,2,0.4603174603174603,0.045620923999027715,0.019817539768247627,-0.02657344703735817,-0.016996673889954184,0.007502483980576862,-0.0024335297791613364,0.007502483980576862,1.5558373859437817,6.079365079365079,4.0,-0.09911242688951127,-0.0696314599425128,-0.08239356666908176,0.5647248934961031
pullback,breakeven_4,2024,90,0,39,49,2,0.43333333333333335,0.06834691514233829,0.032969388366306696,-0.02630845701187618,-0.020352783087117965,0.015293503299658444,-0.005206745508176958,0.015293503299658444,2.0677216109151906,6.588888888888889,4.0,-0.1126027235719641,-0.05999450343966072,-0.08778214474959971,0.4842414494195552
pullback,breakeven_4,2025,92,0,42,47,3,0.45652173913043476,0.0619400151011015,0.03421871023791767,-0.0228360092611217,-0.017640482274724922,0.016610741293190685,-0.0015524609083659713,0.016610741293190685,2.423832078519435,6.054347826086956,4.0,-0.08548078352458766,-0.0409220549550139,-0.05911953121557563,0.4528372506431568
pullback,breakeven_4,2026,59,0,17,38,4,0.288135593220339,0.06484236789073941,0.04432301493966806,-0.03101519683377319,-0.024264347615068793,-0.0012924953481493417,-0.012511677514770336,-0.0012924953481493417,0.9352972317430525,4.830508474576271,3.0,-0.1245550227332578,-0.0636684936634212,-0.1001729635369335,0.6804650689546535
pullback,early_3,2021,17,0,5,12,0,0.29411764705882354,0.035682627103743106,0.01867307468150603,-0.03477511867383897,-0.02809896884130192,-0.014052252268667772,-0.02156208713716512,-0.014052252268667772,0.4275402028868182,4.235294117647059,4.0,-0.07314156735452881,-0.07216889043370918,-0.07314156735452881,1.0
pullback,early_3,2022,42,0,20,22,0,0.47619047619047616,0.05531397177635709,0.019054722503397126,-0.03101187890925806,-0.0265610886836668,0.010095669036272967,-0.003296137199256588,0.010095669036272967,1.6214892697967267,5.095238095238095,3.0,-0.07398908190423958,-0.06679335308529322,-0.07150250685368409,0.7786984833660939
pullback,early_3,2023,63,0,29,34,0,0.4603174603174603,0.045620923999027715,0.019817539768247627,-0.026192869941452382,-0.016996673889954184,0.006864273300990837,-0.0031816407767758514,0.006864273300990837,1.4855937770234406,6.079365079365079,4.0,-0.09911242688951127,-0.0696314599425128,-0.08239356666908176,0.5647248934961031
pullback,early_3,2024,90,0,40,50,0,0.4444444444444444,0.07027820755914546,0.03374846097120965,-0.026484488379101556,-0.020760846334079208,0.016521154260119342,-0.006811499508822372,0.016521154260119342,2.1228488631738345,6.7555555555555555,4.0,-0.1126027235719641,-0.05999450343966072,-0.08778214474959971,0.4592990633313434
pullback,early_3,2025,92,0,43,49,0,0.4673913043478261,0.06134937328551239,0.03597058959969446,-0.023696459573893595,-0.018438750013052396,0.016053223175611375,-0.0034415516949455327,0.016053223175611375,2.271951426339452,6.108695652173913,4.0,-0.08548078352458766,-0.043440652734572024,-0.061067480511271824,0.44656445948916784
pullback,early_3,2026,59,0,18,41,0,0.3050847457627119,0.06238839997977565,0.04191123792932605,-0.02928643427136265,-0.022402631923971295,-0.0013178407710153753,-0.012607520561398577,-0.0013178407710153753,0.9352462988707598,4.864406779661017,3.0,-0.1245550227332578,-0.0636684936634212,-0.1001729635369335,0.6679397202652976
pullback,lock25_1,2021,17,0,8,9,0,0.47058823529411764,0.02586937209990592,0.01835860643212872,-0.03195524189732849,-0.023562223762774726,-0.0047436588398064175,-0.002236054756167727,-0.0047436588398064175,0.7196001675099511,3.588235294117647,2.0,-0.07314156735452881,-0.07216889043370918,-0.07314156735452881,0.9232298179720249
pullback,lock25_1,2022,42,0,26,16,0,0.6190476190476191,0.0233356222656083,0.007422255916852305,-0.0313902051195249,-0.0328327924029852,0.002487688023652795,0.0037871462488268115,0.002487688023652795,1.2080324431530005,3.142857142857143,2.0,-0.07356424736862621,-0.06276963864335201,-0.06808528862904466,0.7736184811947047
pullback,lock25_1,2023,64,0,39,25,0,0.609375,0.02698742063252146,0.005651798785931694,-0.024438770157779732,-0.013872053872053924,0.006899064855060057,0.0031622439353794496,0.006899064855060057,1.722688004139661,4.640625,2.5,-0.09911242688951127,-0.06150836999804847,-0.07926187361494053,0.5932709150113817
pullback,lock25_1,2024,90,0,53,37,0,0.5888888888888889,0.03950315271711933,0.007751929341214936,-0.028692011359321062,-0.020352783087117965,0.0114673630412494,0.0027762954920503846,0.0114673630412494,1.9721725474972793,4.533333333333333,2.0,-0.1126027235719641,-0.05999450343966072,-0.08778214474959971,0.6165067811009178
pullback,lock25_1,2025,92,0,51,41,0,0.5543478260869565,0.026093761621137516,0.007271730253570752,-0.023295312371669916,-0.020271826814071803,0.004083413428690726,0.002692709766936807,0.004083413428690726,1.393331551257805,3.8260869565217392,2.0,-0.08548078352458766,-0.0409220549550139,-0.05911953121557563,0.48205716760762185
pullback,lock25_1,2026,60,0,30,30,0,0.5,0.028805751077531996,0.007813079401581935,-0.029975346892816335,-0.02538695461669188,-0.0005847979076421687,-4.5363142654575306e-05,-0.0005847979076421687,0.9609814085065806,3.45,2.0,-0.0894435172802529,-0.059316358035357654,-0.0790310887753632,0.6745225489674931
pullback,lock25_2,2021,17,0,6,11,0,0.35294117647058826,0.033435243394860516,0.01988912773614282,-0.03382000629595388,-0.023562223762774726,-0.01008285934625468,-0.00591966910216668,-0.01008285934625468,0.5392490269964143,3.8823529411764706,3.0,-0.07314156735452881,-0.07216889043370918,-0.07314156735452881,0.9524231826395873
pullback,lock25_2,2022,42,0,23,19,0,0.5476190476190477,0.03568358703926704,0.010110854229933519,-0.03288663625624797,-0.029439097830059713,0.004663724119867392,0.0029941474481475217,0.004663724119867392,1.3134794576198217,3.9523809523809526,3.0,-0.07398908190423958,-0.06679335308529322,-0.07150250685368409,0.7687493500289094
pullback,lock25_2,2023,63,0,34,29,0,0.5396825396825397,0.033396691362249424,0.012839700457964343,-0.026811199272236266,-0.017143118499322263,0.0056819480543115666,0.0013638878932888954,0.0056819480543115666,1.4603875492308107,5.365079365079365,3.0,-0.09911242688951127,-0.0696314599425128,-0.08239356666908176,0.549916413956237
pullback,lock25_2,2024,90,0,48,42,0,0.5333333333333333,0.0486580116676095,0.01610179977217474,-0.02818138097712734,-0.02102373496109544,0.012799628433398975,0.003289276502263516,0.012799628433398975,1.9732587354994207,5.6,3.0,-0.1126027235719641,-0.05999450343966072,-0.08778214474959971,0.5526496376557472
pullback,lock25_2,2025,92,0,48,44,0,0.5217391304347826,0.03581518875729129,0.010184270429173914,-0.022974614202766416,-0.017613365967153682,0.007698326472046302,0.0027589201344094816,0.007698326472046302,1.7006211579060821,4.413043478260869,3.0,-0.08548078352458766,-0.0409220549550139,-0.05911953121557563,0.5276225641687469
pullback,lock25_2,2026,60,0,30,30,0,0.5,0.031241599127642277,0.009018231266202492,-0.03258397422827712,-0.028626489337822747,-0.0006711875503174221,-0.0021819006562918686,-0.0006711875503174221,0.9588025975213944,3.9833333333333334,3.0,-0.0894435172802529,-0.059316358035357654,-0.0790310887753632,0.6219313090330385
pullback,lock25_3,2021,17,0,6,11,0,0.35294117647058826,0.033435243394860516,0.01988912773614282,-0.03382000629595388,-0.023562223762774726,-0.01008285934625468,-0.00591966910216668,-0.01008285934625468,0.5392490269964143,3.8823529411764706,3.0,-0.07314156735452881,-0.07216889043370918,-0.07314156735452881,0.9524231826395873
pullback,lock25_3,2022,42,0,22,20,0,0.5238095238095238,0.03842846903069938,0.011900671065633639,-0.03153500320848977,-0.0265610886836668,0.005112529869180736,0.0005764213909972282,0.005112529869180736,1.3404570043737667,4.285714285714286,3.0,-0.07398908190423958,-0.06679335308529322,-0.07150250685368409,0.7462860759772436
pullback,lock25_3,2023,63,0,32,31,0,0.5079365079365079,0.04282559829818285,0.015399315427429006,-0.027197562323618335,-0.017143118499322263,0.008369757357296554,0.0009964350547724266,0.008369757357296554,1.625405567051062,5.920634920634921,4.0,-0.09911242688951127,-0.0696314599425128,-0.08239356666908176,0.5451871235018299
pullback,lock25_3,2024,90,0,44,46,0,0.4888888888888889,0.0594357520879408,0.021729137879973437,-0.02684410867549726,-0.018603357835693834,0.015337156586628013,-0.001915490102426809,0.015337156586628013,2.1178423035358755,6.144444444444445,4.0,-0.1126027235719641,-0.05999450343966072,-0.08778214474959971,0.49356578531507406
pullback,lock25_3,2025,92,0,46,46,0,0.5,0.04467381091990628,0.02551476408045461,-0.023267118075717255,-0.01803961614388866,0.010703346422094515,0.0003471164803400262,0.010703346422094515,1.9200405814990096,5.315217391304348,4.0,-0.08548078352458766,-0.0409220549550139,-0.05911953121557563,0.4413884946290376
pullback,lock25_3,2026,59,0,24,35,0,0.4067796610169492,0.04094879065195681,0.016199775105329994,-0.032980435615948024,-0.025787053922185277,-0.002907530015444366,-0.012031725682714378,-0.002907530015444366,0.8513887160178203,4.440677966101695,3.0,-0.1245550227332578,-0.0636684936634212,-0.1001729635369335,0.6260318722848053
pullback,lock25_4,2021,17,0,6,11,0,0.35294117647058826,0.03195712962031827,0.01988912773614282,-0.03382000629595388,-0.023562223762774726,-0.010604546560799004,-0.00591966910216668,-0.010604546560799004,0.5154097683644755,3.9411764705882355,3.0,-0.07314156735452881,-0.07216889043370918,-0.07314156735452881,0.9964756317230579
pullback,lock25_4,2022,42,0,20,22,0,0.47619047619047616,0.0519554123892096,0.015933992852125267,-0.03101187890925806,-0.0265610886836668,0.008496355042393206,-0.003296137199256588,0.008496355042393206,1.5230355187218043,4.833333333333333,3.0,-0.07398908190423958,-0.06679335308529322,-0.07150250685368409,0.789272761921282
pullback,lock25_4,2023,63,0,31,32,0,0.49206349206349204,0.043740286819828646,0.01587081593862094,-0.02657344703735817,-0.016996673889954184,0.008025374384432168,-0.0024335297791613364,0.008025374384432168,1.594576826903131,6.031746031746032,4.0,-0.09911242688951127,-0.0696314599425128,-0.08239356666908176,0.5510051866116407
pullback,lock25_4,2024,90,0,42,48,0,0.4666666666666667,0.06355705789843388,0.023328871895430092,-0.026781254678092354,-0.020760846334079208,0.015376624524286554,-0.005206745508176958,0.015376624524286554,2.0765429525085626,6.433333333333334,4.0,-0.1126027235719641,-0.05999450343966072,-0.08778214474959971,0.4835400038295556
pullback,lock25_4,2025,92,0,45,47,0,0.4891304347826087,0.051994724117157776,0.02950535400509713,-0.0228360092611217,-0.017640482274724922,0.013765979891297618,-0.0015524609083659713,0.013765979891297618,2.1799860954741326,5.771739130434782,4.0,-0.08548078352458766,-0.0409220549550139,-0.05911953121557563,0.429788413266855
pullback,lock25_4,2026,59,0,21,38,0,0.3559322033898305,0.04610109234415717,0.027374503235098935,-0.03101519683377319,-0.024264347615068793,-0.0035670261094250966,-0.012511677514770336,-0.0035670261094250966,0.8214334279383836,4.593220338983051,3.0,-0.1245550227332578,-0.0636684936634212,-0.1001729635369335,0.6355039520109779
pullback,skip_bb_width_5,2021,9,0,2,7,0,0.2222222222222222,0.01835860643212872,0.01835860643212872,-0.023122274414131536,-0.022500274633823092,-0.013904300892740369,-0.02156208713716512,-0.013904300892740369,0.22685121841904932,3.5555555555555554,3.0,-0.05066663953993056,-0.04345426929188998,-0.05066663953993056,1.0
pullback,skip_bb_width_5,2022,35,0,17,18,0,0.4857142857142857,0.04584835766624579,0.02352778436974834,-0.02406709027277259,-0.022535255181800495,0.009891841583322052,-0.001950264584687278,0.009891841583322052,1.7991882771875805,5.314285714285714,3.0,-0.06695419128818647,-0.03911500901449588,-0.05566792338956128,0.7826534627793814
pullback,skip_bb_width_5,2023,59,0,28,31,0,0.4745762711864407,0.04532501069328774,0.017704491245558507,-0.0220393544722051,-0.014095184265825789,0.009930174758876247,-0.0024335297791613364,0.009930174758876247,1.8575280590682726,6.203389830508475,4.0,-0.0831176235195954,-0.045898721844059034,-0.0749683316646177,0.5887122336161507
pullback,skip_bb_width_5,2024,71,0,32,39,0,0.4507042253521127,0.0678706120345586,0.040466564569968,-0.01880053813115721,-0.016439375793735667,0.020262515464658373,-0.006127153517882955,0.020262515464658373,2.962080495883088,6.830985915492958,4.0,-0.042922062868146704,-0.03466315672599596,-0.039291427249822514,0.48763775474039606
pullback,skip_bb_width_5,2025,67,0,33,34,0,0.4925373134328358,0.05499978928099463,0.03597058959969446,-0.018540339366877146,-0.01516491723612462,0.01768091802685074,-0.0010324663820520108,0.01768091802685074,2.8792433279380885,6.343283582089552,5.0,-0.042995593331415116,-0.033852400953408766,-0.03863869211028578,0.4626289193831603
pullback,skip_bb_width_5,2026,48,0,16,32,0,0.3333333333333333,0.056036894208213506,0.04191123792932605,-0.0234193169294948,-0.022218675112431086,0.0030660867830746355,-0.012271701598742357,0.0030660867830746355,1.1963819093638768,5.1875,3.0,-0.0894435172802529,-0.04199760758030977,-0.06022779841238627,0.6862063407116595
pullback,skip_candle_range_atr_4,2021,13,0,3,10,0,0.23076923076923078,0.04541590678962656,0.018044138182751412,-0.03670107564522612,-0.02809896884130192,-0.017751002775644734,-0.022500274633823092,-0.017751002775644734,0.3712363138506597,4.384615384615385,4.0,-0.07314156735452881,-0.07241205966391409,-0.07314156735452881,1.0
pullback,skip_candle_range_atr_4,2022,36,0,15,21,0,0.4166666666666667,0.06452362389307961,0.02352778436974834,-0.02896534543330656,-0.023683079537273888,0.009988391786021015,-0.008503569637055175,0.009988391786021015,1.5911532243553124,5.083333333333333,3.0,-0.07356424736862621,-0.06454161824478757,-0.07025921932840634,0.8473793908650109
pullback,skip_candle_range_atr_4,2023,54,0,26,28,0,0.48148148148148145,0.04941132713270388,0.02304728088776209,-0.026983267478658184,-0.016996673889954184,0.009799315111997624,-0.002301392266689184,0.009799315111997624,1.7003851242075978,6.111111111111111,4.0,-0.09911242688951127,-0.07262661902006985,-0.08646237408483932,0.5815661768460025
pullback,skip_candle_range_atr_4,2024,73,0,35,38,0,0.4794520547945205,0.07370740981013534,0.032969388366306696,-0.023516464545973472,-0.016365942407482625,0.023097721789147187,-0.0036443660071846518,0.023097721789147187,2.8868456667784717,6.986301369863014,5.0,-0.1126027235719641,-0.04009562619738023,-0.07391549255496815,0.500341229172507
pullback,skip_candle_range_atr_4,2025,73,0,34,39,0,0.4657534246575342,0.05912242418067349,0.03421871023791767,-0.023104893268577245,-0.017640482274724922,0.01519276143381351,-0.004499962989320094,0.01519276143381351,2.2308099678127693,6.36986301369863,4.0,-0.08548078352458766,-0.043391201689776816,-0.05955624202744919,0.46686045098705103
pullback,skip_candle_range_atr_4,2026,50,0,16,34,0,0.32,0.06585792045525239,0.04239094076660077,-0.02925055674279698,-0.021851541063024726,0.0011841559605788188,-0.012271701598742357,0.0011841559605788188,1.0595341086904078,5.14,3.0,-0.1245550227332578,-0.0750944221303555,-0.1001729635369335,0.6908331371183312
pullback,skip_rsi_distance_from_avg_2,2021,12,0,4,8,0,0.3333333333333333,0.04219459527267594,0.021082707574917925,-0.03613810492443022,-0.033890814732199015,-0.010027204858728165,-0.0137408781196659,-0.010027204858728165,0.5837964575191572,4.333333333333333,4.0,-0.07314156735452881,-0.06867686900624956,-0.07314156735452881,1.0
pullback,skip_rsi_distance_from_avg_2,2022,32,0,14,18,0,0.4375,0.058561063048295794,0.012281688213565012,-0.034580843947162376,-0.03315435770112435,0.006168740363350574,-0.00524799255745495,0.006168740363350574,1.317130766143299,4.40625,3.0,-0.07398908190423958,-0.06992871652438436,-0.0737766646364329,0.9261550766266826
pullback,skip_rsi_distance_from_avg_2,2023,56,0,28,28,0,0.5,0.04309736526523571,0.017704491245558507,-0.02529750277398479,-0.015472706773205946,0.008899931245625459,-0.0005864098497223025,0.008899931245625459,1.7036213277761065,6.339285714285714,4.0,-0.09911242688951127,-0.07192962627770963,-0.08646237408483932,0.5928926890060329
pullback,skip_rsi_distance_from_avg_2,2024,68,0,30,38,0,0.4411764705882353,0.07458833644836055,0.040466564569968,-0.02822284012267134,-0.020760846334079208,0.017135031893960366,-0.005982070728926092,0.017135031893960366,2.0864494331213277,6.9411764705882355,4.0,-0.1126027235719641,-0.07237625122782501,-0.09292152931500228,0.5707325583052191
pullback,skip_rsi_distance_from_avg_2,2025,71,0,32,39,0,0.4507042253521127,0.07063582522912487,0.036461003386340285,-0.021505509001797762,-0.01678798192125497,0.020022979665660322,-0.0038780996001647194,0.020022979665660322,2.6950117843365113,6.394366197183099,4.0,-0.0797237432172514,-0.04068728513794656,-0.055682045330994884,0.5211799988675204
pullback,skip_rsi_distance_from_avg_2,2026,43,0,13,30,0,0.3023255813953488,0.07349557733699072,0.04432301493966806,-0.032074841720059706,-0.023218195021001087,-0.00015820340048632386,-0.014381921858600877,-0.00015820340048632386,0.9929303405658924,5.232558139534884,3.0,-0.1245550227332578,-0.0839812553824155,-0.1001729635369335,0.7850712350778426
pullback,time_10,2021,17,0,5,12,0,0.29411764705882354,0.035682627103743106,0.01867307468150603,-0.03477511867383897,-0.02809896884130192,-0.014052252268667772,-0.02156208713716512,-0.014052252268667772,0.4275402028868182,4.235294117647059,4.0,-0.07314156735452881,-0.07216889043370918,-0.07314156735452881,1.0
pullback,time_10,2022,42,0,20,22,0,0.47619047619047616,0.05531397177635709,0.019054722503397126,-0.03101187890925806,-0.0265610886836668,0.010095669036272967,-0.003296137199256588,0.010095669036272967,1.6214892697967267,5.095238095238095,3.0,-0.07398908190423958,-0.06679335308529322,-0.07150250685368409,0.7786984833660939
pullback,time_10,2023,63,0,29,34,0,0.4603174603174603,0.045620923999027715,0.019817539768247627,-0.026192869941452382,-0.016996673889954184,0.006864273300990837,-0.0031816407767758514,0.006864273300990837,1.4855937770234406,6.079365079365079,4.0,-0.09911242688951127,-0.0696314599425128,-0.08239356666908176,0.5647248934961031
pullback,time_10,2024,90,0,40,50,0,0.4444444444444444,0.07027820755914546,0.03374846097120965,-0.026484488379101556,-0.020760846334079208,0.016521154260119342,-0.006811499508822372,0.016521154260119342,2.1228488631738345,6.7555555555555555,4.0,-0.1126027235719641,-0.05999450343966072,-0.08778214474959971,0.4592990633313434
pullback,time_10,2025,92,0,43,49,0,0.4673913043478261,0.06134937328551239,0.03597058959969446,-0.023696459573893595,-0.018438750013052396,0.016053223175611375,-0.0034415516949455327,0.016053223175611375,2.271951426339452,6.108695652173913,4.0,-0.08548078352458766,-0.043440652734572024,-0.061067480511271824,0.44656445948916784
pullback,time_10,2026,59,0,18,41,0,0.3050847457627119,0.06238839997977565,0.04191123792932605,-0.02928643427136265,-0.022402631923971295,-0.0013178407710153753,-0.012607520561398577,-0.0013178407710153753,0.9352462988707598,4.864406779661017,3.0,-0.1245550227332578,-0.0636684936634212,-0.1001729635369335,0.6679397202652976
pullback,time_15,2021,17,0,5,12,0,0.29411764705882354,0.035682627103743106,0.01867307468150603,-0.03477511867383897,-0.02809896884130192,-0.014052252268667772,-0.02156208713716512,-0.014052252268667772,0.4275402028868182,4.235294117647059,4.0,-0.07314156735452881,-0.07216889043370918,-0.07314156735452881,1.0
pullback,time_15,2022,42,0,20,22,0,0.47619047619047616,0.05531397177635709,0.019054722503397126,-0.03101187890925806,-0.0265610886836668,0.010095669036272967,-0.003296137199256588,0.010095669036272967,1.6214892697967267,5.095238095238095,3.0,-0.07398908190423958,-0.06679335308529322,-0.07150250685368409,0.7786984833660939
pullback,time_15,2023,63,0,29,34,0,0.4603174603174603,0.045620923999027715,0.019817539768247627,-0.026192869941452382,-0.016996673889954184,0.006864273300990837,-0.0031816407767758514,0.006864273300990837,1.4855937770234406,6.079365079365079,4.0,-0.09911242688951127,-0.0696314599425128,-0.08239356666908176,0.5647248934961031
pullback,time_15,2024,90,0,40,50,0,0.4444444444444444,0.07027820755914546,0.03374846097120965,-0.026484488379101556,-0.020760846334079208,0.016521154260119342,-0.006811499508822372,0.016521154260119342,2.1228488631738345,6.7555555555555555,4.0,-0.1126027235719641,-0.05999450343966072,-0.08778214474959971,0.4592990633313434
pullback,time_15,2025,92,0,43,49,0,0.4673913043478261,0.06134937328551239,0.03597058959969446,-0.023696459573893595,-0.018438750013052396,0.016053223175611375,-0.0034415516949455327,0.016053223175611375,2.271951426339452,6.108695652173913,4.0,-0.08548078352458766,-0.043440652734572024,-0.061067480511271824,0.44656445948916784
pullback,time_15,2026,59,0,18,41,0,0.3050847457627119,0.06238839997977565,0.04191123792932605,-0.02928643427136265,-0.022402631923971295,-0.0013178407710153753,-0.012607520561398577,-0.0013178407710153753,0.9352462988707598,4.864406779661017,3.0,-0.1245550227332578,-0.0636684936634212,-0.1001729635369335,0.6679397202652976
pullback,time_5,2021,17,0,5,12,0,0.29411764705882354,0.035682627103743106,0.01867307468150603,-0.03477511867383897,-0.02809896884130192,-0.014052252268667772,-0.02156208713716512,-0.014052252268667772,0.4275402028868182,4.235294117647059,4.0,-0.07314156735452881,-0.07216889043370918,-0.07314156735452881,1.0
pullback,time_5,2022,42,0,20,22,0,0.47619047619047616,0.05531397177635709,0.019054722503397126,-0.03101187890925806,-0.0265610886836668,0.010095669036272967,-0.003296137199256588,0.010095669036272967,1.6214892697967267,5.095238095238095,3.0,-0.07398908190423958,-0.06679335308529322,-0.07150250685368409,0.7786984833660939
pullback,time_5,2023,63,0,29,34,0,0.4603174603174603,0.045620923999027715,0.019817539768247627,-0.026192869941452382,-0.016996673889954184,0.006864273300990837,-0.0031816407767758514,0.006864273300990837,1.4855937770234406,6.079365079365079,4.0,-0.09911242688951127,-0.0696314599425128,-0.08239356666908176,0.5647248934961031
pullback,time_5,2024,90,0,40,50,0,0.4444444444444444,0.07027820755914546,0.03374846097120965,-0.026484488379101556,-0.020760846334079208,0.016521154260119342,-0.006811499508822372,0.016521154260119342,2.1228488631738345,6.7555555555555555,4.0,-0.1126027235719641,-0.05999450343966072,-0.08778214474959971,0.4592990633313434
pullback,time_5,2025,92,0,43,49,0,0.4673913043478261,0.06134937328551239,0.03597058959969446,-0.023696459573893595,-0.018438750013052396,0.016053223175611375,-0.0034415516949455327,0.016053223175611375,2.271951426339452,6.108695652173913,4.0,-0.08548078352458766,-0.043440652734572024,-0.061067480511271824,0.44656445948916784
pullback,time_5,2026,59,0,18,41,0,0.3050847457627119,0.06238839997977565,0.04191123792932605,-0.02928643427136265,-0.022402631923971295,-0.0013178407710153753,-0.012607520561398577,-0.0013178407710153753,0.9352462988707598,4.864406779661017,3.0,-0.1245550227332578,-0.0636684936634212,-0.1001729635369335,0.6679397202652976
squeeze,baseline,2021,1,0,0,1,0,0.0,,,-0.031503395797918055,-0.031503395797918055,-0.031503395797918055,-0.031503395797918055,-0.031503395797918055,0.0,16.0,16.0,-0.031503395797918055,-0.031503395797918055,-0.031503395797918055,
squeeze,baseline,2022,13,0,4,9,0,0.3076923076923077,0.16828221403781557,0.15598184533004045,-0.04636290900137089,-0.043202486040971766,0.01968174424145571,-0.028853616937904558,0.01968174424145571,1.613188144119829,12.307692307692308,9.0,-0.0754572496724687,-0.07314106022582241,-0.0754572496724687,1.0
squeeze,baseline,2023,43,0,11,32,0,0.2558139534883721,0.09215829974141995,0.06143667209595183,-0.03228702345703337,-0.02343175478659365,-0.00045217333649880055,-0.019058768022069517,-0.00045217333649880055,0.9811810487352962,11.372093023255815,8.0,-0.12011566805892382,-0.0701022059815493,-0.08899630523055102,0.8180387504765825
squeeze,baseline,2024,69,0,25,44,0,0.36231884057971014,0.07871338491553376,0.04712425803017917,-0.032085761263847296,-0.02735939355023448,0.008058856917087872,-0.00863799890995709,0.008058856917087872,1.393874179539745,13.289855072463768,10.0,-0.14879647972730503,-0.07418984671007742,-0.09573318277853354,0.5074394159496411
squeeze,baseline,2025,43,0,17,26,0,0.3953488372093023,0.07129376474853681,0.05264492397153275,-0.04428362541556022,-0.03947775615334409,0.0014097613935013984,-0.025919626157068998,0.0014097613935013984,1.0526499001968308,10.581395348837209,8.0,-0.10254949858874707,-0.08328365631246265,-0.09093866619936508,0.6949400400778063
squeeze,baseline,2026,25,1,9,16,0,0.36,0.059040926292370295,0.038426993629730344,-0.04215673542370709,-0.04004923610629191,-0.005725577205919232,-0.01972899233934,-0.005725577205919232,0.7877868318233712,11.28,8.0,-0.08387878973194063,-0.07017250397493087,-0.07830128727367464,0.8875436795507738
squeeze,breakeven_1,2021,1,0,0,0,1,0.0,,,,,0.0,0.0,0.0,,3.0,3.0,0.0,0.0,0.0,
squeeze,breakeven_1,2022,14,0,1,8,5,0.07142857142857142,0.16552820784830846,0.16552820784830846,-0.03671094385594864,-0.034961208571617275,-0.009154238785662905,-0.0016233458653938104,-0.009154238785662905,0.5636201036461715,3.642857142857143,2.0,-0.0754572496724687,-0.07294804443860188,-0.0754572496724687,1.0
squeeze,breakeven_1,2023,49,0,5,24,20,0.10204081632653061,0.11115066869740327,0.06143667209595183,-0.02346247452608989,-0.014416763264983756,-0.00014991928855389908,0.0,-0.00014991928855389908,0.9869542654680129,5.73469387755102,4.0,-0.07796298943211166,-0.0522869257650973,-0.0685861063154043,1.0
squeeze,breakeven_1,2024,73,0,13,31,29,0.1780821917808219,0.07493600973705743,0.03609543795056358,-0.03282126928803823,-0.01666765736914566,-0.0005930304294169666,0.0,-0.0005930304294169666,0.9574516451831236,6.931506849315069,4.0,-0.2336822901848492,-0.07301346398435896,-0.13470638850988154,0.8033653658973461
squeeze,breakeven_1,2025,44,0,9,18,17,0.20454545454545456,0.07402301231948545,0.04542322548873101,-0.035257257798254414,-0.02838823833480769,0.0007176470569724929,0.0,0.0007176470569724929,1.0497556665219485,6.159090909090909,4.0,-0.10254949858874707,-0.06417597503424666,-0.08443036309144862,0.9235456635944997
squeeze,breakeven_1,2026,28,0,4,14,10,0.14285714285714285,0.018213987589840053,0.012884916545835012,-0.02948347199465993,-0.034224372244287316,-0.01213973777020996,-0.00029031076738911255,-0.01213973777020996,0.17650555047189037,4.5,3.0,-0.08387878973194063,-0.05365207745261742,-0.0719230851724802,1.0
squeeze,breakeven_2,2021,1,0,0,0,1,0.0,,,,,0.0,0.0,0.0,,3.0,3.0,0.0,0.0,0.0,
squeeze,breakeven_2,2022,14,0,2,8,4,0.14285714285714285,0.15598184533004045,0.15598184533004045,-0.041111742631360346,-0.04615681287477247,-0.0012093035993429907,-0.007695703539929488,-0.0012093035993429907,0.9485236780686617,6.928571428571429,5.0,-0.0754572496724687,-0.07294804443860188,-0.0754572496724687,1.0
