module,scenario,symbol,trades,censored,winners,losers,ties,win_rate,mean_winner,median_winner,mean_loser,median_loser,average_return,median_return,expectancy,profit_factor,average_holding,median_holding,worst_return,p05_return,expected_shortfall05,top5_share_gross_profit
meanrev,lock25_3,COP,2,0,0,2,0,0.0,,,-0.03450588848378383,-0.03450588848378383,-0.03450588848378383,-0.03450588848378383,-0.03450588848378383,0.0,2.5,2.5,-0.03674302511131333,-0.03651931144856038,-0.03674302511131333,
meanrev,lock25_3,CRM,1,0,1,0,0,1.0,0.010809342638194108,0.010809342638194108,,,0.010809342638194108,0.010809342638194108,0.010809342638194108,inf,22.0,22.0,0.010809342638194108,0.010809342638194108,0.010809342638194108,1.0
meanrev,lock25_3,CRWD,2,0,1,1,0,0.5,0.025023805947057554,0.025023805947057554,-0.057948482864196516,-0.057948482864196516,-0.01646233845856948,-0.01646233845856948,-0.01646233845856948,0.43182849162248765,6.5,6.5,-0.057948482864196516,-0.05379986842363381,-0.057948482864196516,1.0
meanrev,lock25_3,CVX,2,0,1,1,0,0.5,0.015379136907596624,0.015379136907596624,-0.06718853304223316,-0.06718853304223316,-0.025904698067318266,-0.025904698067318266,-0.025904698067318266,0.22889526249858225,5.0,5.0,-0.06718853304223316,-0.06306014954474166,-0.06718853304223316,1.0
meanrev,lock25_3,DE,1,0,1,0,0,1.0,0.020533343530648507,0.020533343530648507,,,0.020533343530648507,0.020533343530648507,0.020533343530648507,inf,5.0,5.0,0.020533343530648507,0.020533343530648507,0.020533343530648507,1.0
meanrev,lock25_3,GE,2,0,1,1,0,0.5,0.013264616825445996,0.013264616825445996,-0.0611915456711396,-0.0611915456711396,-0.023963464422846803,-0.023963464422846803,-0.023963464422846803,0.21677205045176892,4.5,4.5,-0.0611915456711396,-0.05746873754631032,-0.0611915456711396,1.0
meanrev,lock25_3,GOOGL,2,0,1,1,0,0.5,0.007640146799454239,0.007640146799454239,-0.0005157265107035292,-0.0005157265107035292,0.003562210144375355,0.003562210144375355,0.003562210144375355,14.8143379114483,3.0,3.0,-0.0005157265107035292,-0.00010793284519564073,-0.0005157265107035292,1.0
meanrev,lock25_3,GS,1,0,1,0,0,1.0,0.0158177065045646,0.0158177065045646,,,0.0158177065045646,0.0158177065045646,0.0158177065045646,inf,8.0,8.0,0.0158177065045646,0.0158177065045646,0.0158177065045646,1.0
meanrev,lock25_3,HD,3,0,1,2,0,0.3333333333333333,0.011538782391799618,0.011538782391799618,-0.02334548237306866,-0.02334548237306866,-0.011717394118112567,-0.01940935873855265,-0.011717394118112567,0.24713094823670795,8.333333333333334,9.0,-0.02728160600758467,-0.02649438128068147,-0.02728160600758467,1.0
meanrev,lock25_3,HOOD,1,0,1,0,0,1.0,0.10336747840359117,0.10336747840359117,,,0.10336747840359117,0.10336747840359117,0.10336747840359117,inf,17.0,17.0,0.10336747840359117,0.10336747840359117,0.10336747840359117,1.0
meanrev,lock25_3,JPM,2,0,2,0,0,1.0,0.05942360253735546,0.05942360253735546,,,0.05942360253735546,0.05942360253735546,0.05942360253735546,inf,15.5,15.5,0.0490759380865573,0.050110704531637115,0.0490759380865573,1.0
meanrev,lock25_3,LLY,3,0,2,1,0,0.6666666666666666,0.09664830941754132,0.09664830941754132,-0.04598734308652075,-0.04598734308652075,0.0491030919161873,0.008848193837235563,0.0491030919161873,4.203256936836158,9.666666666666666,4.0,-0.04598734308652075,-0.04050378939414512,-0.04598734308652075,1.0
meanrev,lock25_3,MA,2,0,2,0,0,1.0,0.01039095106969945,0.01039095106969945,,,0.01039095106969945,0.01039095106969945,0.01039095106969945,inf,11.0,11.0,0.00279795965155083,0.003557258793365692,0.00279795965155083,1.0
meanrev,lock25_3,META,1,0,1,0,0,1.0,0.01202863057739778,0.01202863057739778,,,0.01202863057739778,0.01202863057739778,0.01202863057739778,inf,7.0,7.0,0.01202863057739778,0.01202863057739778,0.01202863057739778,1.0
meanrev,lock25_3,MRVL,1,0,0,1,0,0.0,,,-0.016752134260437312,-0.016752134260437312,-0.016752134260437312,-0.016752134260437312,-0.016752134260437312,0.0,3.0,3.0,-0.016752134260437312,-0.016752134260437312,-0.016752134260437312,
meanrev,lock25_3,NOW,2,0,1,1,0,0.5,0.008237386592929719,0.008237386592929719,-0.059085511977824745,-0.059085511977824745,-0.025424062692447513,-0.025424062692447513,-0.025424062692447513,0.1394146605012287,5.0,5.0,-0.059085511977824745,-0.055719367049287025,-0.059085511977824745,1.0
meanrev,lock25_3,ORCL,2,0,0,2,0,0.0,,,-0.06988978170497406,-0.06988978170497406,-0.06988978170497406,-0.06988978170497406,-0.06988978170497406,0.0,5.5,5.5,-0.10417027794415878,-0.10074222832024031,-0.10417027794415878,
meanrev,lock25_3,PANW,2,0,1,1,0,0.5,0.054055197233185526,0.054055197233185526,-0.07538102799497814,-0.07538102799497814,-0.01066291538089631,-0.01066291538089631,-0.01066291538089631,0.7170928636949162,6.5,6.5,-0.07538102799497814,-0.06890921673356996,-0.07538102799497814,1.0
meanrev,lock25_3,RTX,0,1,0,0,0,,,,,,,,,,,,,,,
meanrev,lock25_3,SHOP,2,0,1,1,0,0.5,0.008971805363556129,0.008971805363556129,-0.086690138035727,-0.086690138035727,-0.03885916633608544,-0.03885916633608544,-0.03885916633608544,0.10349280283598858,2.5,2.5,-0.086690138035727,-0.08190704086576285,-0.086690138035727,1.0
meanrev,lock25_3,TSLA,1,0,1,0,0,1.0,0.021779388840563296,0.021779388840563296,,,0.021779388840563296,0.021779388840563296,0.021779388840563296,inf,9.0,9.0,0.021779388840563296,0.021779388840563296,0.021779388840563296,1.0
meanrev,lock25_3,TSM,1,0,0,1,0,0.0,,,-0.0429881023642531,-0.0429881023642531,-0.0429881023642531,-0.0429881023642531,-0.0429881023642531,0.0,16.0,16.0,-0.0429881023642531,-0.0429881023642531,-0.0429881023642531,
meanrev,lock25_3,UBER,2,0,1,1,0,0.5,0.010829789784338129,0.010829789784338129,-0.05701756489586263,-0.05701756489586263,-0.02309388755576225,-0.02309388755576225,-0.02309388755576225,0.18993778152605692,3.5,3.5,-0.05701756489586263,-0.053625197161852586,-0.05701756489586263,1.0
meanrev,lock25_3,V,1,0,1,0,0,1.0,0.018658578840074824,0.018658578840074824,,,0.018658578840074824,0.018658578840074824,0.018658578840074824,inf,13.0,13.0,0.018658578840074824,0.018658578840074824,0.018658578840074824,1.0
meanrev,lock25_3,WMT,2,0,0,2,0,0.0,,,-0.018285178600783214,-0.018285178600783214,-0.018285178600783214,-0.018285178600783214,-0.018285178600783214,0.0,12.0,12.0,-0.02330407598334827,-0.022802186245091765,-0.02330407598334827,
meanrev,lock25_3,XOM,1,0,1,0,0,1.0,0.10229528307590563,0.10229528307590563,,,0.10229528307590563,0.10229528307590563,0.10229528307590563,inf,29.0,29.0,0.10229528307590563,0.10229528307590563,0.10229528307590563,1.0
meanrev,lock25_4,AAPL,4,0,2,2,0,0.5,0.038656879662838595,0.038656879662838595,-0.016236559632002157,-0.016236559632002157,0.011210160015418219,0.01713426296656878,0.011210160015418219,2.3808541057334662,8.0,8.0,-0.02874775392887874,-0.024994395639815765,-0.02874775392887874,1.0
meanrev,lock25_4,ABNB,1,0,1,0,0,1.0,0.12532321566664706,0.12532321566664706,,,0.12532321566664706,0.12532321566664706,0.12532321566664706,inf,16.0,16.0,0.12532321566664706,0.12532321566664706,0.12532321566664706,1.0
meanrev,lock25_4,AMD,1,0,0,1,0,0.0,,,-0.05397289908030123,-0.05397289908030123,-0.05397289908030123,-0.05397289908030123,-0.05397289908030123,0.0,6.0,6.0,-0.05397289908030123,-0.05397289908030123,-0.05397289908030123,
meanrev,lock25_4,AMZN,1,0,0,1,0,0.0,,,-0.06005137675699679,-0.06005137675699679,-0.06005137675699679,-0.06005137675699679,-0.06005137675699679,0.0,3.0,3.0,-0.06005137675699679,-0.06005137675699679,-0.06005137675699679,
meanrev,lock25_4,AVGO,1,0,1,0,0,1.0,0.011689959362211955,0.011689959362211955,,,0.011689959362211955,0.011689959362211955,0.011689959362211955,inf,7.0,7.0,0.011689959362211955,0.011689959362211955,0.011689959362211955,1.0
meanrev,lock25_4,BAC,1,0,1,0,0,1.0,0.01035116507712619,0.01035116507712619,,,0.01035116507712619,0.01035116507712619,0.01035116507712619,inf,8.0,8.0,0.01035116507712619,0.01035116507712619,0.01035116507712619,1.0
meanrev,lock25_4,CAT,4,0,1,3,0,0.25,0.07562377326068126,0.07562377326068126,-0.03934001341850313,-0.024303293320019015,-0.010599066748707031,-0.01936673951223017,-0.010599066748707031,0.6407706106264526,8.25,9.5,-0.07928656123104905,-0.07103907104439454,-0.07928656123104905,1.0
meanrev,lock25_4,COP,2,0,0,2,0,0.0,,,-0.03450588848378383,-0.03450588848378383,-0.03450588848378383,-0.03450588848378383,-0.03450588848378383,0.0,2.5,2.5,-0.03674302511131333,-0.03651931144856038,-0.03674302511131333,
meanrev,lock25_4,CRM,1,0,1,0,0,1.0,0.010809342638194108,0.010809342638194108,,,0.010809342638194108,0.010809342638194108,0.010809342638194108,inf,22.0,22.0,0.010809342638194108,0.010809342638194108,0.010809342638194108,1.0
meanrev,lock25_4,CRWD,2,0,1,1,0,0.5,0.025023805947057554,0.025023805947057554,-0.057948482864196516,-0.057948482864196516,-0.01646233845856948,-0.01646233845856948,-0.01646233845856948,0.43182849162248765,6.5,6.5,-0.057948482864196516,-0.05379986842363381,-0.057948482864196516,1.0
meanrev,lock25_4,CVX,2,0,1,1,0,0.5,0.015379136907596624,0.015379136907596624,-0.06718853304223316,-0.06718853304223316,-0.025904698067318266,-0.025904698067318266,-0.025904698067318266,0.22889526249858225,5.0,5.0,-0.06718853304223316,-0.06306014954474166,-0.06718853304223316,1.0
meanrev,lock25_4,DE,1,0,1,0,0,1.0,0.020533343530648507,0.020533343530648507,,,0.020533343530648507,0.020533343530648507,0.020533343530648507,inf,5.0,5.0,0.020533343530648507,0.020533343530648507,0.020533343530648507,1.0
meanrev,lock25_4,GE,2,0,1,1,0,0.5,0.013264616825445996,0.013264616825445996,-0.0611915456711396,-0.0611915456711396,-0.023963464422846803,-0.023963464422846803,-0.023963464422846803,0.21677205045176892,4.5,4.5,-0.0611915456711396,-0.05746873754631032,-0.0611915456711396,1.0
meanrev,lock25_4,GOOGL,2,0,2,0,0,1.0,0.16530515968462411,0.16530515968462411,,,0.16530515968462411,0.16530515968462411,0.16530515968462411,inf,21.5,21.5,0.013483540371042047,0.028665702302400252,0.013483540371042047,1.0
meanrev,lock25_4,GS,1,0,1,0,0,1.0,0.0158177065045646,0.0158177065045646,,,0.0158177065045646,0.0158177065045646,0.0158177065045646,inf,8.0,8.0,0.0158177065045646,0.0158177065045646,0.0158177065045646,1.0
meanrev,lock25_4,HD,3,0,1,2,0,0.3333333333333333,0.011538782391799618,0.011538782391799618,-0.02334548237306866,-0.02334548237306866,-0.011717394118112567,-0.01940935873855265,-0.011717394118112567,0.24713094823670795,8.333333333333334,9.0,-0.02728160600758467,-0.02649438128068147,-0.02728160600758467,1.0
meanrev,lock25_4,HOOD,1,0,1,0,0,1.0,0.10336747840359117,0.10336747840359117,,,0.10336747840359117,0.10336747840359117,0.10336747840359117,inf,17.0,17.0,0.10336747840359117,0.10336747840359117,0.10336747840359117,1.0
meanrev,lock25_4,JPM,2,0,2,0,0,1.0,0.05942360253735546,0.05942360253735546,,,0.05942360253735546,0.05942360253735546,0.05942360253735546,inf,15.5,15.5,0.0490759380865573,0.050110704531637115,0.0490759380865573,1.0
meanrev,lock25_4,LLY,3,0,1,2,0,0.3333333333333333,0.18444842499784708,0.18444842499784708,-0.03251698539656345,-0.03251698539656345,0.039804818068240065,-0.019046627706606145,0.039804818068240065,2.836185807946091,10.666666666666666,7.0,-0.04598734308652075,-0.043293271548529286,-0.04598734308652075,1.0
meanrev,lock25_4,MA,2,0,2,0,0,1.0,0.01039095106969945,0.01039095106969945,,,0.01039095106969945,0.01039095106969945,0.01039095106969945,inf,11.0,11.0,0.00279795965155083,0.003557258793365692,0.00279795965155083,1.0
meanrev,lock25_4,META,1,0,1,0,0,1.0,0.01202863057739778,0.01202863057739778,,,0.01202863057739778,0.01202863057739778,0.01202863057739778,inf,7.0,7.0,0.01202863057739778,0.01202863057739778,0.01202863057739778,1.0
meanrev,lock25_4,MRVL,1,0,0,1,0,0.0,,,-0.016752134260437312,-0.016752134260437312,-0.016752134260437312,-0.016752134260437312,-0.016752134260437312,0.0,3.0,3.0,-0.016752134260437312,-0.016752134260437312,-0.016752134260437312,
meanrev,lock25_4,NOW,2,0,1,1,0,0.5,0.08109252348947749,0.08109252348947749,-0.059085511977824745,-0.059085511977824745,0.01100350575582637,0.01100350575582637,0.01100350575582637,1.372460367609443,12.5,12.5,-0.059085511977824745,-0.05207661020445963,-0.059085511977824745,1.0
meanrev,lock25_4,ORCL,2,0,0,2,0,0.0,,,-0.06988978170497406,-0.06988978170497406,-0.06988978170497406,-0.06988978170497406,-0.06988978170497406,0.0,5.5,5.5,-0.10417027794415878,-0.10074222832024031,-0.10417027794415878,
meanrev,lock25_4,PANW,2,0,1,1,0,0.5,0.054055197233185526,0.054055197233185526,-0.07538102799497814,-0.07538102799497814,-0.01066291538089631,-0.01066291538089631,-0.01066291538089631,0.7170928636949162,6.5,6.5,-0.07538102799497814,-0.06890921673356996,-0.07538102799497814,1.0
meanrev,lock25_4,RTX,0,1,0,0,0,,,,,,,,,,,,,,,
meanrev,lock25_4,SHOP,2,0,1,1,0,0.5,0.0434645867051171,0.0434645867051171,-0.086690138035727,-0.086690138035727,-0.02161277566530495,-0.02161277566530495,-0.02161277566530495,0.501378676859464,6.5,6.5,-0.086690138035727,-0.0801824017986848,-0.086690138035727,1.0
meanrev,lock25_4,TSLA,1,0,1,0,0,1.0,0.021779388840563296,0.021779388840563296,,,0.021779388840563296,0.021779388840563296,0.021779388840563296,inf,9.0,9.0,0.021779388840563296,0.021779388840563296,0.021779388840563296,1.0
meanrev,lock25_4,TSM,1,0,0,1,0,0.0,,,-0.0429881023642531,-0.0429881023642531,-0.0429881023642531,-0.0429881023642531,-0.0429881023642531,0.0,16.0,16.0,-0.0429881023642531,-0.0429881023642531,-0.0429881023642531,
meanrev,lock25_4,UBER,2,0,1,1,0,0.5,0.010829789784338129,0.010829789784338129,-0.05701756489586263,-0.05701756489586263,-0.02309388755576225,-0.02309388755576225,-0.02309388755576225,0.18993778152605692,3.5,3.5,-0.05701756489586263,-0.053625197161852586,-0.05701756489586263,1.0
meanrev,lock25_4,V,1,0,1,0,0,1.0,0.018658578840074824,0.018658578840074824,,,0.018658578840074824,0.018658578840074824,0.018658578840074824,inf,13.0,13.0,0.018658578840074824,0.018658578840074824,0.018658578840074824,1.0
meanrev,lock25_4,WMT,2,0,0,2,0,0.0,,,-0.021944827341514317,-0.021944827341514317,-0.021944827341514317,-0.021944827341514317,-0.021944827341514317,0.0,12.5,12.5,-0.02330407598334827,-0.023168151119164877,-0.02330407598334827,
meanrev,lock25_4,XOM,1,0,1,0,0,1.0,0.10229528307590563,0.10229528307590563,,,0.10229528307590563,0.10229528307590563,0.10229528307590563,inf,29.0,29.0,0.10229528307590563,0.10229528307590563,0.10229528307590563,1.0
meanrev,time_10,AAPL,4,0,2,2,0,0.5,0.038656879662838595,0.038656879662838595,-0.016236559632002157,-0.016236559632002157,0.011210160015418219,0.01713426296656878,0.011210160015418219,2.3808541057334662,8.0,8.0,-0.02874775392887874,-0.024994395639815765,-0.02874775392887874,1.0
meanrev,time_10,ABNB,1,0,1,0,0,1.0,0.12532321566664706,0.12532321566664706,,,0.12532321566664706,0.12532321566664706,0.12532321566664706,inf,16.0,16.0,0.12532321566664706,0.12532321566664706,0.12532321566664706,1.0
meanrev,time_10,AMD,1,0,0,1,0,0.0,,,-0.05397289908030123,-0.05397289908030123,-0.05397289908030123,-0.05397289908030123,-0.05397289908030123,0.0,6.0,6.0,-0.05397289908030123,-0.05397289908030123,-0.05397289908030123,
meanrev,time_10,AMZN,1,0,0,1,0,0.0,,,-0.06005137675699679,-0.06005137675699679,-0.06005137675699679,-0.06005137675699679,-0.06005137675699679,0.0,3.0,3.0,-0.06005137675699679,-0.06005137675699679,-0.06005137675699679,
meanrev,time_10,AVGO,1,0,1,0,0,1.0,0.007077589132747919,0.007077589132747919,,,0.007077589132747919,0.007077589132747919,0.007077589132747919,inf,12.0,12.0,0.007077589132747919,0.007077589132747919,0.007077589132747919,1.0
meanrev,time_10,BAC,1,0,1,0,0,1.0,0.030453721903250353,0.030453721903250353,,,0.030453721903250353,0.030453721903250353,0.030453721903250353,inf,20.0,20.0,0.030453721903250353,0.030453721903250353,0.030453721903250353,1.0
meanrev,time_10,CAT,4,0,1,3,0,0.25,0.07562377326068126,0.07562377326068126,-0.03934001341850313,-0.024303293320019015,-0.010599066748707031,-0.01936673951223017,-0.010599066748707031,0.6407706106264526,8.25,9.5,-0.07928656123104905,-0.07103907104439454,-0.07928656123104905,1.0
meanrev,time_10,COP,2,0,0,2,0,0.0,,,-0.03450588848378383,-0.03450588848378383,-0.03450588848378383,-0.03450588848378383,-0.03450588848378383,0.0,2.5,2.5,-0.03674302511131333,-0.03651931144856038,-0.03674302511131333,
meanrev,time_10,CRM,1,0,0,1,0,0.0,,,-0.008165428106733374,-0.008165428106733374,-0.008165428106733374,-0.008165428106733374,-0.008165428106733374,0.0,11.0,11.0,-0.008165428106733374,-0.008165428106733374,-0.008165428106733374,
meanrev,time_10,CRWD,2,0,1,1,0,0.5,0.024214218157369016,0.024214218157369016,-0.057948482864196516,-0.057948482864196516,-0.01686713235341375,-0.01686713235341375,-0.01686713235341375,0.4178576722036976,9.0,9.0,-0.057948482864196516,-0.053840347813118236,-0.057948482864196516,1.0
meanrev,time_10,CVX,2,0,0,2,0,0.0,,,-0.03365253922483469,-0.03365253922483469,-0.03365253922483469,-0.03365253922483469,-0.03365253922483469,0.0,5.5,5.5,-0.06718853304223316,-0.06383493366049331,-0.06718853304223316,
meanrev,time_10,DE,1,0,1,0,0,1.0,0.03527910502502296,0.03527910502502296,,,0.03527910502502296,0.03527910502502296,0.03527910502502296,inf,6.0,6.0,0.03527910502502296,0.03527910502502296,0.03527910502502296,1.0
meanrev,time_10,GE,2,0,1,1,0,0.5,0.20502227349152014,0.20502227349152014,-0.0611915456711396,-0.0611915456711396,0.07191536391019027,0.07191536391019027,0.07191536391019027,3.3504999954302,12.5,12.5,-0.0611915456711396,-0.04788085471300661,-0.0611915456711396,1.0
meanrev,time_10,GOOGL,2,0,2,0,0,1.0,0.16201540139987258,0.16201540139987258,,,0.16201540139987258,0.16201540139987258,0.16201540139987258,inf,22.0,22.0,0.006904023801538983,0.022415161561372344,0.006904023801538983,1.0
meanrev,time_10,GS,1,0,1,0,0,1.0,0.128912119821051,0.128912119821051,,,0.128912119821051,0.128912119821051,0.128912119821051,inf,30.0,30.0,0.128912119821051,0.128912119821051,0.128912119821051,1.0
meanrev,time_10,HD,3,0,0,3,0,0.0,,,-0.01880750927674842,-0.01940935873855265,-0.01880750927674842,-0.01940935873855265,-0.01880750927674842,0.0,8.333333333333334,9.0,-0.02728160600758467,-0.02649438128068147,-0.02728160600758467,
meanrev,time_10,HOOD,1,0,1,0,0,1.0,0.10336747840359117,0.10336747840359117,,,0.10336747840359117,0.10336747840359117,0.10336747840359117,inf,17.0,17.0,0.10336747840359117,0.10336747840359117,0.10336747840359117,1.0
meanrev,time_10,JPM,2,0,2,0,0,1.0,0.05942360253735546,0.05942360253735546,,,0.05942360253735546,0.05942360253735546,0.05942360253735546,inf,15.5,15.5,0.0490759380865573,0.050110704531637115,0.0490759380865573,1.0
meanrev,time_10,LLY,3,0,1,2,0,0.3333333333333333,0.18444842499784708,0.18444842499784708,-0.03251698539656345,-0.03251698539656345,0.039804818068240065,-0.019046627706606145,0.039804818068240065,2.836185807946091,10.666666666666666,7.0,-0.04598734308652075,-0.043293271548529286,-0.04598734308652075,1.0
meanrev,time_10,MA,2,0,2,0,0,1.0,0.01039095106969945,0.01039095106969945,,,0.01039095106969945,0.01039095106969945,0.01039095106969945,inf,11.0,11.0,0.00279795965155083,0.003557258793365692,0.00279795965155083,1.0
meanrev,time_10,META,1,0,1,0,0,1.0,0.0071421512395999365,0.0071421512395999365,,,0.0071421512395999365,0.0071421512395999365,0.0071421512395999365,inf,19.0,19.0,0.0071421512395999365,0.0071421512395999365,0.0071421512395999365,1.0
meanrev,time_10,MRVL,1,0,0,1,0,0.0,,,-0.03529946125913064,-0.03529946125913064,-0.03529946125913064,-0.03529946125913064,-0.03529946125913064,0.0,9.0,9.0,-0.03529946125913064,-0.03529946125913064,-0.03529946125913064,
meanrev,time_10,NOW,2,0,1,1,0,0.5,0.08109252348947749,0.08109252348947749,-0.059085511977824745,-0.059085511977824745,0.01100350575582637,0.01100350575582637,0.01100350575582637,1.372460367609443,12.5,12.5,-0.059085511977824745,-0.05207661020445963,-0.059085511977824745,1.0
meanrev,time_10,ORCL,2,0,0,2,0,0.0,,,-0.06988978170497406,-0.06988978170497406,-0.06988978170497406,-0.06988978170497406,-0.06988978170497406,0.0,5.5,5.5,-0.10417027794415878,-0.10074222832024031,-0.10417027794415878,
meanrev,time_10,PANW,2,0,1,1,0,0.5,0.054055197233185526,0.054055197233185526,-0.07538102799497814,-0.07538102799497814,-0.01066291538089631,-0.01066291538089631,-0.01066291538089631,0.7170928636949162,6.5,6.5,-0.07538102799497814,-0.06890921673356996,-0.07538102799497814,1.0
meanrev,time_10,RTX,0,1,0,0,0,,,,,,,,,,,,,,,
meanrev,time_10,SHOP,2,0,1,1,0,0.5,0.0434645867051171,0.0434645867051171,-0.086690138035727,-0.086690138035727,-0.02161277566530495,-0.02161277566530495,-0.02161277566530495,0.501378676859464,6.5,6.5,-0.086690138035727,-0.0801824017986848,-0.086690138035727,1.0
meanrev,time_10,TSLA,1,0,1,0,0,1.0,0.07284205647065445,0.07284205647065445,,,0.07284205647065445,0.07284205647065445,0.07284205647065445,inf,22.0,22.0,0.07284205647065445,0.07284205647065445,0.07284205647065445,1.0
meanrev,time_10,TSM,1,0,0,1,0,0.0,,,-0.0429881023642531,-0.0429881023642531,-0.0429881023642531,-0.0429881023642531,-0.0429881023642531,0.0,16.0,16.0,-0.0429881023642531,-0.0429881023642531,-0.0429881023642531,
meanrev,time_10,UBER,2,0,1,1,0,0.5,0.07469704448944636,0.07469704448944636,-0.05701756489586263,-0.05701756489586263,0.008839739796791868,0.008839739796791868,0.008839739796791868,1.3100707584737035,13.5,13.5,-0.05701756489586263,-0.050431834426597176,-0.05701756489586263,1.0
meanrev,time_10,V,1,0,1,0,0,1.0,0.018658578840074824,0.018658578840074824,,,0.018658578840074824,0.018658578840074824,0.018658578840074824,inf,13.0,13.0,0.018658578840074824,0.018658578840074824,0.018658578840074824,1.0
meanrev,time_10,WMT,2,0,0,2,0,0.0,,,-0.021944827341514317,-0.021944827341514317,-0.021944827341514317,-0.021944827341514317,-0.021944827341514317,0.0,12.5,12.5,-0.02330407598334827,-0.023168151119164877,-0.02330407598334827,
meanrev,time_10,XOM,1,0,1,0,0,1.0,0.10229528307590563,0.10229528307590563,,,0.10229528307590563,0.10229528307590563,0.10229528307590563,inf,29.0,29.0,0.10229528307590563,0.10229528307590563,0.10229528307590563,1.0
meanrev,time_15,AAPL,4,0,2,2,0,0.5,0.038656879662838595,0.038656879662838595,-0.016236559632002157,-0.016236559632002157,0.011210160015418219,0.01713426296656878,0.011210160015418219,2.3808541057334662,8.0,8.0,-0.02874775392887874,-0.024994395639815765,-0.02874775392887874,1.0
meanrev,time_15,ABNB,1,0,1,0,0,1.0,0.12532321566664706,0.12532321566664706,,,0.12532321566664706,0.12532321566664706,0.12532321566664706,inf,16.0,16.0,0.12532321566664706,0.12532321566664706,0.12532321566664706,1.0
meanrev,time_15,AMD,1,0,0,1,0,0.0,,,-0.05397289908030123,-0.05397289908030123,-0.05397289908030123,-0.05397289908030123,-0.05397289908030123,0.0,6.0,6.0,-0.05397289908030123,-0.05397289908030123,-0.05397289908030123,
meanrev,time_15,AMZN,1,0,0,1,0,0.0,,,-0.06005137675699679,-0.06005137675699679,-0.06005137675699679,-0.06005137675699679,-0.06005137675699679,0.0,3.0,3.0,-0.06005137675699679,-0.06005137675699679,-0.06005137675699679,
meanrev,time_15,AVGO,1,0,1,0,0,1.0,0.007077589132747919,0.007077589132747919,,,0.007077589132747919,0.007077589132747919,0.007077589132747919,inf,12.0,12.0,0.007077589132747919,0.007077589132747919,0.007077589132747919,1.0
meanrev,time_15,BAC,1,0,1,0,0,1.0,0.030453721903250353,0.030453721903250353,,,0.030453721903250353,0.030453721903250353,0.030453721903250353,inf,20.0,20.0,0.030453721903250353,0.030453721903250353,0.030453721903250353,1.0
meanrev,time_15,CAT,4,0,1,3,0,0.25,0.07562377326068126,0.07562377326068126,-0.03934001341850313,-0.024303293320019015,-0.010599066748707031,-0.01936673951223017,-0.010599066748707031,0.6407706106264526,8.25,9.5,-0.07928656123104905,-0.07103907104439454,-0.07928656123104905,1.0
meanrev,time_15,COP,2,0,0,2,0,0.0,,,-0.03450588848378383,-0.03450588848378383,-0.03450588848378383,-0.03450588848378383,-0.03450588848378383,0.0,2.5,2.5,-0.03674302511131333,-0.03651931144856038,-0.03674302511131333,
meanrev,time_15,CRM,1,0,1,0,0,1.0,0.004226827778222031,0.004226827778222031,,,0.004226827778222031,0.004226827778222031,0.004226827778222031,inf,22.0,22.0,0.004226827778222031,0.004226827778222031,0.004226827778222031,1.0
meanrev,time_15,CRWD,2,0,1,1,0,0.5,0.024214218157369016,0.024214218157369016,-0.057948482864196516,-0.057948482864196516,-0.01686713235341375,-0.01686713235341375,-0.01686713235341375,0.4178576722036976,9.0,9.0,-0.057948482864196516,-0.053840347813118236,-0.057948482864196516,1.0
meanrev,time_15,CVX,2,0,0,2,0,0.0,,,-0.03365253922483469,-0.03365253922483469,-0.03365253922483469,-0.03365253922483469,-0.03365253922483469,0.0,5.5,5.5,-0.06718853304223316,-0.06383493366049331,-0.06718853304223316,
meanrev,time_15,DE,1,0,1,0,0,1.0,0.03527910502502296,0.03527910502502296,,,0.03527910502502296,0.03527910502502296,0.03527910502502296,inf,6.0,6.0,0.03527910502502296,0.03527910502502296,0.03527910502502296,1.0
meanrev,time_15,GE,2,0,1,1,0,0.5,0.20502227349152014,0.20502227349152014,-0.0611915456711396,-0.0611915456711396,0.07191536391019027,0.07191536391019027,0.07191536391019027,3.3504999954302,12.5,12.5,-0.0611915456711396,-0.04788085471300661,-0.0611915456711396,1.0
meanrev,time_15,GOOGL,2,0,2,0,0,1.0,0.16201540139987258,0.16201540139987258,,,0.16201540139987258,0.16201540139987258,0.16201540139987258,inf,22.0,22.0,0.006904023801538983,0.022415161561372344,0.006904023801538983,1.0
meanrev,time_15,GS,1,0,1,0,0,1.0,0.128912119821051,0.128912119821051,,,0.128912119821051,0.128912119821051,0.128912119821051,inf,30.0,30.0,0.128912119821051,0.128912119821051,0.128912119821051,1.0
meanrev,time_15,HD,3,0,0,3,0,0.0,,,-0.01880750927674842,-0.01940935873855265,-0.01880750927674842,-0.01940935873855265,-0.01880750927674842,0.0,8.333333333333334,9.0,-0.02728160600758467,-0.02649438128068147,-0.02728160600758467,
meanrev,time_15,HOOD,1,0,1,0,0,1.0,0.10336747840359117,0.10336747840359117,,,0.10336747840359117,0.10336747840359117,0.10336747840359117,inf,17.0,17.0,0.10336747840359117,0.10336747840359117,0.10336747840359117,1.0
meanrev,time_15,JPM,2,0,2,0,0,1.0,0.05942360253735546,0.05942360253735546,,,0.05942360253735546,0.05942360253735546,0.05942360253735546,inf,15.5,15.5,0.0490759380865573,0.050110704531637115,0.0490759380865573,1.0
