feature,bin,group,group_value,observations,complete,median_feature,mean,median,positive_rate,mean_mfe,mean_mae
rsi,2,symbol,WMT,1,1,36.38391859814168,0.0037731744169806625,0.0037731744169806625,1.0,0.00846098641111137,-0.03533039526911241
rsi,3,year,2022,1,1,37.407431716033564,0.09732188568137623,0.09732188568137623,1.0,0.0980040010771972,-0.044389059942687825
rsi,3,year,2023,2,2,38.25208773891062,0.04333199434186796,0.04333199434186796,1.0,0.08364376495689707,-0.04358215288790146
rsi,3,year,2024,5,5,38.42058198197599,0.04590644426424353,0.026956362697551084,0.8,0.07019626872557336,-0.02641203939548551
rsi,3,year,2025,1,1,38.12164096012269,0.07595152156903695,0.07595152156903695,1.0,0.13519721408626495,-0.003501926642183406
rsi,3,symbol,AVGO,1,1,37.407431716033564,0.09732188568137623,0.09732188568137623,1.0,0.0980040010771972,-0.044389059942687825
rsi,3,symbol,BAC,1,1,38.42058198197599,0.026956362697551084,0.026956362697551084,1.0,0.04004194270226735,-0.007851328035819227
rsi,3,symbol,COP,1,1,39.722488194394444,-0.06441538408400849,-0.06441538408400849,0.0,0.0032865132601085367,-0.0721386808425093
rsi,3,symbol,GE,1,1,37.895528971190785,0.04641986501712503,0.04641986501712503,1.0,0.053883431186797726,-0.009951452422809592
rsi,3,symbol,LLY,1,1,38.13821226929242,0.19767263354489684,0.19767263354489684,1.0,0.21914320700127532,-0.03802412242243658
rsi,3,symbol,MA,1,1,38.83477661273292,0.022898744145653183,0.022898744145653183,1.0,0.03462624947741788,-0.004094613253852852
rsi,3,symbol,PANW,2,2,38.22134148064787,0.06779248835231033,0.06779248835231033,1.0,0.1290557219423587,-0.04317067352514098
rsi,3,symbol,V,1,1,38.18313347664818,0.027030533548152214,0.027030533548152214,1.0,0.044373300115341685,-0.0043248853677043675
rsi,4,year,2022,1,1,41.66407297455309,-0.051120468457636736,-0.051120468457636736,0.0,0.09509805000587157,-0.06694676018409285
rsi,4,year,2023,2,2,40.61495851340547,0.03789511234740245,0.03789511234740245,0.5,0.08449177058770463,-0.03288893274834692
rsi,4,year,2024,3,3,40.470412466114944,-0.02402942839044146,-0.015777249883596522,0.3333333333333333,0.027215944994776826,-0.060638747974069464
rsi,4,year,2025,3,3,40.84111914790528,0.014773224810598876,0.030320128534197188,0.6666666666666666,0.0579143898512147,-0.049181199372239894
rsi,4,symbol,CAT,1,1,40.486863148707116,-0.03321181434072462,-0.03321181434072462,0.0,0.039703041113590354,-0.052374172484424886
rsi,4,symbol,CRWD,1,1,40.84111914790528,0.07108661091901958,0.07108661091901958,1.0,0.13246622789508633,-0.0465307685754498
rsi,4,symbol,HD,1,1,39.797184335935576,-0.015777249883596522,-0.015777249883596522,0.0,-0.0009088096527186673,-0.040490755671721
rsi,4,symbol,LLY,1,1,41.08844419609731,-0.10045213756273785,-0.10045213756273785,0.0,0.014984272917599295,-0.14447886666650522
rsi,4,symbol,MA,1,1,40.17043563499769,0.030320128534197188,0.030320128534197188,1.0,0.05609133142208633,-0.012180643598002971
rsi,4,symbol,META,1,1,40.470412466114944,0.04414110227501,0.04414110227501,1.0,0.06757237171944985,0.0030533784160178268
rsi,4,symbol,MRVL,1,1,41.66407297455309,-0.051120468457636736,-0.051120468457636736,0.0,0.09509805000587157,-0.06694676018409285
rsi,4,symbol,TSLA,1,1,40.74305387810382,0.10900203903552952,0.10900203903552952,1.0,0.1292805000618189,-0.013403693012268958
rsi,4,symbol,TSM,1,1,40.869897338829325,-0.057087065021420136,-0.057087065021420136,0.0,-0.014814389763528557,-0.08883218594326692
rsi,5,year,2022,3,3,45.06380514806192,0.03964825274291095,0.06313848349575824,0.6666666666666666,0.0826478395805698,-0.018478269343095117
rsi,5,year,2023,1,1,43.179313118007265,-0.034447093290441155,-0.034447093290441155,0.0,0.006305865119485388,-0.042447078929227944
rsi,5,year,2024,4,4,44.75148376072569,0.06030161758684499,0.0428751985610476,1.0,0.07662877314803129,-0.01081595122205456
rsi,5,year,2025,2,2,42.228607746771154,0.03352375768450444,0.03352375768450444,0.5,0.10264858192725301,-0.005352452659671991
rsi,5,symbol,AAPL,2,2,42.764758896979245,0.016622421987916414,0.016622421987916414,0.5,0.0650613891517765,-0.02486616843798939
rsi,5,symbol,CAT,1,1,42.25557441266131,0.0766620925377155,0.0766620925377155,1.0,0.12990343817349137,0.007393083243534493
rsi,5,symbol,CVX,1,1,48.924573295818014,0.06313848349575824,0.06313848349575824,1.0,0.0939827994935929,0.012522304150626162
rsi,5,symbol,DE,1,1,45.06380514806192,0.09399477076425766,0.09399477076425766,1.0,0.1262985462148225,-0.02613744777863436
rsi,5,symbol,JPM,1,1,43.18100993154771,0.025349792129799154,0.025349792129799154,1.0,0.04946179919516047,0.0009687442025019255
rsi,5,symbol,LLY,1,1,42.33708698515535,-0.03818849603128305,-0.03818849603128305,0.0,0.02766217303329399,-0.04181966440127716
