blocker,feature,bin,observations,complete,positive,positive_rate,median_feature,mean
long_fail_candle,bb_width,4,3,3,1,0.3333333333333333,0.1429735160667118,-0.018227434171976625
long_fail_candle,bb_width,5,4,3,2,0.6666666666666666,0.21940495911109292,0.04345906502451765
long_fail_candle,distance_to_squeeze_pct,1,0,0,0,,,
long_fail_candle,distance_to_squeeze_pct,2,1,1,0,0.0,21.551384817593245,-0.0676692016861501
long_fail_candle,distance_to_squeeze_pct,3,2,2,1,0.5,30.786758499344757,0.05278489858290536
long_fail_candle,distance_to_squeeze_pct,4,3,3,1,0.3333333333333333,43.26682282087431,-0.008947893680387176
long_fail_candle,distance_to_squeeze_pct,5,2,1,1,1.0,89.76558602051338,0.05193637972137011
long_fail_candle,distance_to_upper_band_atr,1,3,2,2,1.0,-2.0433953289473124,0.044378260179422924
long_fail_candle,distance_to_upper_band_atr,2,2,2,0,0.0,-0.6250488123920932,-0.045751221576702805
long_fail_candle,distance_to_upper_band_atr,3,2,2,1,0.5,-0.3803016435128961,0.05278489858290536
long_fail_candle,distance_to_upper_band_atr,4,1,1,0,0.0,-0.18651998072478923,-0.03983058021138175
long_fail_candle,distance_to_upper_band_atr,5,0,0,0,,,
long_fail_candle,bars_since_rsi_up,1,3,3,1,0.3333333333333333,1.0,0.02191307231814299
long_fail_candle,bars_since_rsi_up,2,0,0,0,,,
long_fail_candle,bars_since_rsi_up,3,0,0,0,,,
long_fail_candle,bars_since_rsi_up,4,1,1,0,0.0,7.0,-0.0676692016861501
long_fail_candle,bars_since_rsi_up,5,4,3,2,0.6666666666666666,10.0,0.021641092963863445
long_fail_candle,bars_since_oversold,1,2,2,2,1.0,38.0,0.044378260179422924
long_fail_candle,bars_since_oversold,2,1,1,0,0.0,65.0,-0.023833241467255517
long_fail_candle,bars_since_oversold,3,2,1,0,0.0,123.0,-0.03983058021138175
long_fail_candle,bars_since_oversold,4,1,1,1,1.0,224.0,0.11827139556356459
long_fail_candle,bars_since_oversold,5,1,1,0,0.0,372.0,-0.012701598397753866
long_fail_candle,bars_since_squeeze,1,1,1,1,1.0,1.0,0.03682014063747574
long_fail_candle,bars_since_squeeze,2,4,4,1,0.25,2.0,-0.00048249618293028096
long_fail_candle,bars_since_squeeze,3,3,2,1,0.5,3.0,0.014051569127057295
long_fail_candle,bars_since_squeeze,4,0,0,0,,,
sq_long_fail_price,rsi,1,888,871,509,0.5843857634902411,43.038808682214885,0.01021432591613104
sq_long_fail_price,rsi,2,67,67,37,0.5522388059701493,68.26074675242533,0.0018734164996100499
sq_long_fail_price,rsi,3,28,28,18,0.6428571428571429,70.98162121329878,0.008627141125472979
sq_long_fail_price,rsi,4,13,12,9,0.75,73.24457018803636,0.025038383627933175
sq_long_fail_price,rsi,5,8,8,6,0.75,76.78196913077117,0.025499252822521176
sq_long_fail_price,rsi_distance_from_avg,1,938,921,541,0.5874049945711184,-4.762520923126523,0.01022201888659976
sq_long_fail_price,rsi_distance_from_avg,2,33,32,17,0.53125,7.4709391918703005,-0.002168613461841176
sq_long_fail_price,rsi_distance_from_avg,3,23,23,15,0.6521739130434783,9.79717926704268,0.022523313372133348
sq_long_fail_price,rsi_distance_from_avg,4,8,8,5,0.625,11.385733316856825,-0.021351192372554728
sq_long_fail_price,rsi_distance_from_avg,5,2,2,1,0.5,16.557318983118616,0.03795046184726519
sq_long_fail_price,htf_adx,1,247,240,134,0.5583333333333333,19.34151559623514,-0.0004528733938303095
sq_long_fail_price,htf_adx,2,176,170,107,0.6294117647058823,22.03371884336566,0.015776770044909683
sq_long_fail_price,htf_adx,3,223,220,115,0.5227272727272727,25.365280419878033,0.008242151647660016
sq_long_fail_price,htf_adx,4,236,234,145,0.6196581196581197,29.95970321359701,0.0137194156309917
sq_long_fail_price,htf_adx,5,122,122,78,0.639344262295082,40.46960196981261,0.017796995432786792
sq_long_fail_price,adx_margin,1,247,240,134,0.5583333333333333,1.3415155962351406,-0.0004528733938303095
sq_long_fail_price,adx_margin,2,176,170,107,0.6294117647058823,4.033718843365659,0.015776770044909683
sq_long_fail_price,adx_margin,3,223,220,115,0.5227272727272727,7.365280419878033,0.008242151647660016
sq_long_fail_price,adx_margin,4,236,234,145,0.6196581196581197,11.959703213597008,0.0137194156309917
sq_long_fail_price,adx_margin,5,122,122,78,0.639344262295082,22.469601969812608,0.017796995432786792
sq_long_fail_price,ema_spread_pct,1,255,243,138,0.5679012345679012,2.6191063104219525,0.008872539384974785
sq_long_fail_price,ema_spread_pct,2,117,113,73,0.6460176991150443,5.497405868541252,0.018423577649597043
sq_long_fail_price,ema_spread_pct,3,211,210,115,0.5476190476190477,8.989487917730957,-0.0001910785980798598
sq_long_fail_price,ema_spread_pct,4,191,191,111,0.581151832460733,12.482802579444273,0.003271713860880643
sq_long_fail_price,ema_spread_pct,5,230,229,142,0.6200873362445415,19.794228553657575,0.021596284581955675
sq_long_fail_price,atr_pct,1,153,150,92,0.6133333333333333,1.5853662593453295,0.010240848027414673
sq_long_fail_price,atr_pct,2,136,132,71,0.5378787878787878,1.927965291078244,0.0013464612358279682
sq_long_fail_price,atr_pct,3,166,159,87,0.5471698113207547,2.278296316266848,0.004445169807565486
sq_long_fail_price,atr_pct,4,215,213,140,0.6572769953051644,2.7639988575830645,0.021230092904084515
sq_long_fail_price,atr_pct,5,334,332,189,0.5692771084337349,4.2673391735446575,0.008510721327825946
sq_long_fail_price,candle_range_atr,1,277,272,154,0.5661764705882353,0.5867936152173512,0.012028341026427324
sq_long_fail_price,candle_range_atr,2,161,159,95,0.5974842767295597,0.7617465390834819,0.006059083468892589
sq_long_fail_price,candle_range_atr,3,197,195,115,0.5897435897435898,0.8964254956274353,0.01642796968446853
sq_long_fail_price,candle_range_atr,4,193,188,115,0.6117021276595744,1.0800382135111852,0.009955815407079707
sq_long_fail_price,candle_range_atr,5,176,172,100,0.5813953488372093,1.4384951120395058,0.0026625636064425548
sq_long_fail_price,volume_ratio,1,303,301,170,0.5647840531561462,0.7314009010743578,0.0062950321340283465
sq_long_fail_price,volume_ratio,2,170,163,94,0.5766871165644172,0.9184333395952393,0.0021753609217908983
sq_long_fail_price,volume_ratio,3,185,179,110,0.6145251396648045,1.0592004709402294,0.01891450794712439
sq_long_fail_price,volume_ratio,4,175,173,99,0.5722543352601156,1.2734453351646142,0.0088616453560712
sq_long_fail_price,volume_ratio,5,171,170,106,0.6235294117647059,1.7961004067920971,0.015294478143074051
sq_long_fail_price,distance_to_breakout_atr,1,5,5,4,0.8,-0.48543438987506526,0.01739951226177394
sq_long_fail_price,distance_to_breakout_atr,2,16,15,8,0.5333333333333333,-0.2471080196901489,-0.010207411212235363
sq_long_fail_price,distance_to_breakout_atr,3,44,44,23,0.5227272727272727,0.07870857998400851,0.0021036083849029826
sq_long_fail_price,distance_to_breakout_atr,4,72,70,40,0.5714285714285714,0.3387803703758363,0.007033384542431564
sq_long_fail_price,distance_to_breakout_atr,5,867,852,504,0.5915492957746479,2.973477389742442,0.010856137647912371
sq_long_fail_price,bb_width,1,255,249,145,0.5823293172690763,0.06575676703635407,0.007505738999962355
sq_long_fail_price,bb_width,2,231,225,117,0.52,0.09347156530447052,-0.0017849885757708847
sq_long_fail_price,bb_width,3,173,169,109,0.6449704142011834,0.12196440724529489,0.02130164512345245
sq_long_fail_price,bb_width,4,175,173,102,0.5895953757225434,0.15305561171741233,0.010649936791380774
sq_long_fail_price,bb_width,5,170,170,106,0.6235294117647059,0.21921029095295164,0.016814633434341798
sq_long_fail_price,distance_to_squeeze_pct,1,437,427,249,0.5831381733021077,4.7667415432902205,0.008703701386759036
sq_long_fail_price,distance_to_squeeze_pct,2,295,289,161,0.5570934256055363,17.443373362427383,0.009951963041655416
sq_long_fail_price,distance_to_squeeze_pct,3,150,148,91,0.6148648648648649,32.53185772653519,0.008209282228279928
sq_long_fail_price,distance_to_squeeze_pct,4,79,79,50,0.6329113924050633,50.35049439992774,0.015297128734827673
sq_long_fail_price,distance_to_squeeze_pct,5,43,43,28,0.6511627906976745,85.66283956026399,0.017492246628634456
sq_long_fail_price,distance_to_upper_band_atr,1,0,0,0,,,
sq_long_fail_price,distance_to_upper_band_atr,2,0,0,0,,,
sq_long_fail_price,distance_to_upper_band_atr,3,0,0,0,,,
sq_long_fail_price,distance_to_upper_band_atr,4,0,0,0,,,
sq_long_fail_price,distance_to_upper_band_atr,5,1004,986,579,0.5872210953346856,2.9454353664621578,0.009906908069018885
sq_long_fail_price,bars_since_rsi_up,1,230,221,133,0.6018099547511312,2.0,0.009738546188926502
sq_long_fail_price,bars_since_rsi_up,2,90,88,53,0.6022727272727273,4.0,0.0076702647319790845
