cohort,group,group_value,horizon,observations,complete,censored,symbols,years,mean,median,q10,q90,positive,negative,positive_rate,trimmed_mean,mean_mfe,median_mfe,mean_mae,median_mae,mean_without_top_1,mean_without_bottom_1,top_1_influence,mean_without_top_3,mean_without_bottom_3,top_3_influence,mean_without_top_5,mean_without_bottom_5,top_5_influence,target_3_stop_2_resolved,target_3_stop_2_target_before_stop_count,target_3_stop_2_stop_before_target_count,target_3_stop_2_neither_count,target_3_stop_2_ambiguous_count,target_3_stop_2_censored_count,target_3_stop_2_rate,target_5_stop_3_resolved,target_5_stop_3_target_before_stop_count,target_5_stop_3_stop_before_target_count,target_5_stop_3_neither_count,target_5_stop_3_ambiguous_count,target_5_stop_3_censored_count,target_5_stop_3_rate
pure_active_before_final,symbol,COIN,1,2,2,0,1,2,0.04108016168904549,0.04108016168904549,-0.022885934726698087,0.10504625810478907,1,1,0.5,0.04108016168904549,0.07003787639542192,0.07003787639542192,-0.03991311464172459,-0.03991311464172459,-0.03887745883063398,0.12103778220872496,0.07995762051967947,,,,,,,2,1,1,0,0,0,0.5,2,1,1,0,0,0,0.5
pure_active_before_final,symbol,COIN,3,2,2,0,1,2,0.08362528886238701,0.08362528886238701,-0.024980866574528346,0.1922314442993024,1,1,0.5,0.08362528886238701,0.12372947750817898,0.12372947750817898,-0.046013710776243666,-0.046013710776243666,-0.05213240543375719,0.21938298315853122,0.1357576942961442,,,,,,,2,1,1,0,0,0,0.5,2,1,1,0,0,0,0.5
pure_active_before_final,symbol,COIN,5,2,2,0,1,2,0.10753171004557671,0.10753171004557671,0.08197999324249527,0.13308342684865815,2,0,1.0,0.10753171004557671,0.16709922849651793,0.16709922849651793,-0.04748339849870242,-0.04748339849870242,0.07559206404172492,0.1394713560494285,0.031939646003851796,,,,,,,2,1,1,0,0,0,0.5,2,1,1,0,0,0,0.5
pure_active_before_final,symbol,COIN,10,2,2,0,1,2,0.21220770811950218,0.21220770811950218,0.16528041557595316,0.2591350006630512,2,0,1.0,0.21220770811950218,0.27666056813545226,0.27666056813545226,-0.04748339849870242,-0.04748339849870242,0.1535485924400659,0.27086682379893845,0.05865911567943627,,,,,,,2,1,1,0,0,0,0.5,2,1,1,0,0,0,0.5
pure_active_before_final,symbol,COIN,20,2,2,0,1,2,0.3219003556290396,0.3219003556290396,0.3162738446726561,0.3275268665854231,2,0,1.0,0.3219003556290396,0.476082579252888,0.476082579252888,-0.04748339849870242,-0.04748339849870242,0.31486721693356023,0.328933494324519,0.007033138695479391,,,,,,,2,1,1,0,0,0,0.5,2,1,1,0,0,0,0.5
pure_active_before_final,symbol,COP,1,2,2,0,1,1,-0.00513752088318542,-0.00513752088318542,-0.02053964931880996,0.01026460755243912,1,1,0.5,-0.00513752088318542,0.022980261410071368,0.022980261410071368,-0.02612260352486301,-0.02612260352486301,-0.024390181427716096,0.014115139661345255,0.019252660544530675,,,,,,,1,1,0,0,1,0,1.0,2,0,2,0,0,0,0.0
pure_active_before_final,symbol,COP,3,2,2,0,1,1,0.005467017649288808,0.005467017649288808,-0.011151055628772211,0.022085090927349827,1,1,0.5,0.005467017649288808,0.03804541673128081,0.03804541673128081,-0.04142821514173345,-0.04142821514173345,-0.015305573948287465,0.02623960924686508,0.020772591597576273,,,,,,,1,1,0,0,1,0,1.0,2,0,2,0,0,0,0.0
pure_active_before_final,symbol,COP,5,2,2,0,1,1,-0.028144759410603237,-0.028144759410603237,-0.04291536442497521,-0.013374154396231262,0,2,0.0,-0.028144759410603237,0.03804541673128081,0.03804541673128081,-0.05771485368438373,-0.05771485368438373,-0.046608015678568204,-0.00968150314263827,0.018463256267964967,,,,,,,1,1,0,0,1,0,1.0,2,0,2,0,0,0,0.0
pure_active_before_final,symbol,COP,10,2,2,0,1,1,-0.002596337281651928,-0.002596337281651928,-0.01644396535763243,0.011251290794328572,1,1,0.5,-0.002596337281651928,0.03804541673128081,0.03804541673128081,-0.0702473964711417,-0.0702473964711417,-0.019905872376627554,0.014713197813323697,0.017309535094975625,,,,,,,1,1,0,0,1,0,1.0,2,0,2,0,0,0,0.0
pure_active_before_final,symbol,COP,20,2,2,0,1,1,-0.0056358890591413635,-0.0056358890591413635,-0.006814892753470958,-0.004456885364811769,0,2,0.0,-0.0056358890591413635,0.06646253212376518,0.06646253212376518,-0.0702473964711417,-0.0702473964711417,-0.007109643677053357,-0.00416213444122937,0.0014737546179119931,,,,,,,1,1,0,0,1,0,1.0,2,0,2,0,0,0,0.0
