feature,bin,group,group_value,observations,complete,median_feature,mean,median,positive_rate,mean_mfe,mean_mae
bb_width,4,symbol,XOM,1,1,0.15344403306094404,-0.030228002640574902,-0.030228002640574902,0.0,-0.01630044182482393,-0.10987311969821822
bb_width,5,year,2022,6,6,0.24643308810718498,0.10315047242613941,0.15466344263350962,0.6666666666666666,0.1516476252894292,-0.03806948747477301
bb_width,5,year,2023,13,13,0.21886486096420274,-0.004784281772393215,0.01624244115634821,0.5384615384615384,0.05322561383852191,-0.06909143556594859
bb_width,5,year,2024,22,22,0.22634349709228602,0.024814262700371025,-9.816644502308458e-05,0.5,0.10139917545949576,-0.055358967315194206
bb_width,5,year,2025,5,5,0.28330884903326065,-0.018411067410731907,0.07623998096934104,0.6,0.11646744842560733,-0.11094124348820086
bb_width,5,symbol,ABNB,1,1,0.20915584292640316,0.01624244115634821,0.01624244115634821,1.0,0.05746262362035148,-0.020678351221859015
bb_width,5,symbol,AMD,3,3,0.21478725169250204,0.0029716205013259334,0.04801129677571203,0.6666666666666666,0.11109558674934794,-0.052891204910326395
bb_width,5,symbol,AVGO,1,1,0.20936664356043092,0.002544125320016022,0.002544125320016022,1.0,0.02163705203464006,-0.06345156368603677
bb_width,5,symbol,CAT,1,1,0.19394391869019642,-0.0049350869912824225,-0.0049350869912824225,0.0,0.04721578228066314,-0.0083650701842366
bb_width,5,symbol,COIN,2,2,0.39228367123755054,0.21220770811950218,0.21220770811950218,1.0,0.27666056813545226,-0.04748339849870242
bb_width,5,symbol,COP,1,1,0.2302714820668189,-0.019905872376627554,-0.019905872376627554,0.0,0.044788316395115046,-0.05211721572376016
bb_width,5,symbol,CRWD,1,1,0.19842493271606645,-0.0008336453399199195,-0.0008336453399199195,0.0,0.0849143616485597,-0.04349202216410575
bb_width,5,symbol,CVX,1,1,0.19053520550186284,-0.023051505045591503,-0.023051505045591503,0.0,0.00598097780027218,-0.07158426657279371
bb_width,5,symbol,DDOG,2,2,0.20915977094754543,0.034375258205441184,0.034375258205441184,1.0,0.06699808899504867,-0.032179698931975975
bb_width,5,symbol,GE,1,1,0.18361701674080053,0.10884066550659477,0.10884066550659477,1.0,0.12844030114033878,0.0002779920522444357
bb_width,5,symbol,GS,1,1,0.18520725987631884,0.022944064262272912,0.022944064262272912,1.0,0.03036013703959517,-0.023334351172870194
