feature,bin,horizon,median_feature,observations,complete,censored,symbols,years,mean,median,q10,q90,positive,negative,positive_rate,trimmed_mean,mean_mfe,median_mfe,mean_mae,median_mae,mean_without_top_1,mean_without_bottom_1,top_1_influence,mean_without_top_3,mean_without_bottom_3,top_3_influence,mean_without_top_5,mean_without_bottom_5,top_5_influence,target_3_stop_2_resolved,target_3_stop_2_target_before_stop_count,target_3_stop_2_stop_before_target_count,target_3_stop_2_neither_count,target_3_stop_2_ambiguous_count,target_3_stop_2_censored_count,target_3_stop_2_rate,target_5_stop_3_resolved,target_5_stop_3_target_before_stop_count,target_5_stop_3_stop_before_target_count,target_5_stop_3_neither_count,target_5_stop_3_ambiguous_count,target_5_stop_3_censored_count,target_5_stop_3_rate
rsi,5,1,78.50396125541823,46,46,0,27,4,0.0006414826206265188,-0.00016740738894366336,-0.01829157118572655,0.02252751874985881,22,24,0.4782608695652174,0.0008839490872885485,0.015888779811231407,0.012816553126267727,-0.013663262648165893,-0.012251824829035751,-0.0007089845584635077,0.0016837944382811448,0.0013504671790900264,-0.002035355063845657,0.003402522731440661,0.0026768376844721756,-0.003304310362205595,0.004756853277481627,0.0039457929828321135,44,21,22,1,2,0,0.4772727272727273,46,15,27,4,0,0,0.32608695652173914
rsi,5,3,78.50396125541823,46,46,0,27,4,0.003547039100731134,0.0038236109116620565,-0.0338198489479391,0.033250356553204075,27,19,0.5869565217391305,0.0005130083886582011,0.032637722925620435,0.022798803833076753,-0.0245366812747623,-0.019071127069658078,-0.0010995536799362677,0.005147716194710064,0.004646592780667402,-0.0034365750859290762,0.007572765844272575,0.006983614186660211,-0.005525491376775192,0.009928818446564482,0.009072530477506327,44,21,22,1,2,0,0.4772727272727273,46,15,27,4,0,0,0.32608695652173914
rsi,5,5,78.50396125541823,46,46,0,27,4,0.004228519080333516,0.00221601364834334,-0.04201931876133247,0.039831734033204946,25,21,0.5434782608695652,0.0012893040723598256,0.03887276551014768,0.029765542699198733,-0.03142096714730345,-0.021324550859453617,0.0004785478634323301,0.006453093307475625,0.0037499712169011858,-0.003738063076013762,0.009522088256920351,0.007966582156347279,-0.006310992411025111,0.012339805650161347,0.010539511491358627,44,21,22,1,2,0,0.4772727272727273,46,15,27,4,0,0,0.32608695652173914
rsi,5,10,78.50396125541823,46,46,0,27,4,0.012622958315538595,0.009860809741916832,-0.05768141574105995,0.07636440715262538,26,20,0.5652173913043478,0.009826419305819064,0.05341075708253721,0.04357691778285677,-0.04293509334279231,-0.033049826211248357,0.008728866657841672,0.016272417973022393,0.0038940916576969235,0.001699317778003349,0.02091391841404517,0.010923640537535247,-0.0020455180884856585,0.024886008827647726,0.014668476404024255,44,21,22,1,2,0,0.4772727272727273,46,15,27,4,0,0,0.32608695652173914
rsi,5,20,78.50396125541823,46,46,0,27,4,0.021685679211884388,0.00866433350863538,-0.12053629099930113,0.12239551641875657,27,19,0.5869565217391305,0.01152060745094982,0.08799876069634743,0.05253090107092706,-0.0683461875203638,-0.04177272645462976,0.014567796865743967,0.026697944608090877,0.007117882346140421,0.0007149709588653432,0.036045418248976495,0.020970708253019044,-0.009442966450704832,0.044288468925785175,0.03112864566258922,44,21,22,1,2,0,0.4772727272727273,46,15,27,4,0,0,0.32608695652173914
rsi_distance_from_avg,1,1,5.843720090046695,46,46,0,26,4,-0.0022492109108988483,-0.0015752475931522514,-0.02271459525176245,0.01829110380607224,20,26,0.43478260869565216,-0.0026503074628383416,0.010662098237130536,0.00806406234351098,-0.013973147939549301,-0.009004768104469596,-0.0036639157240227717,-0.001030582047169684,0.0014147048131239234,-0.0053525094996105535,0.0005271715738855083,0.0031032985887117052,-0.006765029915679629,0.0018734189613211995,0.004515819004780781,46,13,32,1,0,0,0.2826086956521739,46,14,28,4,0,0,0.30434782608695654
rsi_distance_from_avg,1,3,5.843720090046695,46,46,0,26,4,0.002383738710925391,-0.004771480539827455,-0.032752950374176415,0.028710697366924776,21,25,0.45652173913043476,-0.0037666366817650262,0.026784999525931944,0.01622154325605285,-0.027071358404461173,-0.020770100185872054,-0.002288705189515472,0.0039585646851308595,0.004672443900440863,-0.007022896493798593,0.006264199418219052,0.009406635204723984,-0.009046084969095088,0.008283310196171076,0.01142982368002048,46,13,32,1,0,0,0.2826086956521739,46,14,28,4,0,0,0.30434782608695654
rsi_distance_from_avg,1,5,5.843720090046695,46,46,0,26,4,-0.00034554285060609826,-0.007082339792309322,-0.03565366864838976,0.02928832883194976,20,26,0.43478260869565216,-0.0058332596231406185,0.031797605743537016,0.01923757136732407,-0.0338113035069353,-0.03183966208573341,-0.004197159888194831,0.001777385555848464,0.0038516170375887324,-0.009536995519018824,0.004129218097322318,0.009191452668412725,-0.01193586000674853,0.006230069429250878,0.011590317156142432,46,13,32,1,0,0,0.2826086956521739,46,14,28,4,0,0,0.30434782608695654
rsi_distance_from_avg,1,10,5.843720090046695,46,46,0,26,4,-0.0026012608313290965,0.0018087725904633034,-0.07984618184459635,0.0591885148695418,24,22,0.5217391304347826,-0.0025658118499714585,0.045221511917404256,0.028405492699575263,-0.05617495327442936,-0.04085254229345686,-0.008067623428986785,0.001965035762428475,0.005466362597657688,-0.014571436728374555,0.009159510424934647,0.011970175897045458,-0.018593066307292874,0.01368045442171035,0.015991805475963777,46,13,32,1,0,0,0.2826086956521739,46,14,28,4,0,0,0.30434782608695654
rsi_distance_from_avg,1,20,5.843720090046695,46,46,0,26,4,0.018082568368924145,0.01234796956685702,-0.10735321503168571,0.11867582431170964,26,20,0.5652173913043478,0.00885850467033395,0.08479108199890663,0.0502020035109394,-0.07540518753575949,-0.05056455310893032,0.010884616892940164,0.023893086753999794,0.007197951475983981,-0.003727381251094849,0.03460711871239113,0.021809949620018993,-0.013905788749533115,0.042188887709518924,0.03198835711845726,46,13,32,1,0,0,0.2826086956521739,46,14,28,4,0,0,0.30434782608695654
