blocker,feature,bin,observations,complete,positive,positive_rate,median_feature,mean
long_fail_candle,ema_spread_pct,4,7,7,4,0.5714285714285714,15.39804387043483,0.011170865590005907
long_fail_candle,ema_spread_pct,5,12,11,8,0.7272727272727273,21.87591070924223,0.13324904797538004
long_fail_candle,atr_pct,1,7,7,5,0.7142857142857143,1.5252925143912675,0.009051710098792751
long_fail_candle,atr_pct,2,9,9,7,0.7777777777777778,2.072892087196725,0.017362199368949054
long_fail_candle,atr_pct,3,7,7,4,0.5714285714285714,2.4466373389507683,0.0042259054675258334
long_fail_candle,atr_pct,4,12,12,6,0.5,3.058341537406384,0.028259411957287123
long_fail_candle,atr_pct,5,18,17,12,0.7058823529411765,4.561740291506805,0.09433127170976952
long_fail_candle,candle_range_atr,1,0,0,0,,,
long_fail_candle,candle_range_atr,2,0,0,0,,,
long_fail_candle,candle_range_atr,3,0,0,0,,,
long_fail_candle,candle_range_atr,4,0,0,0,,,
long_fail_candle,candle_range_atr,5,53,52,34,0.6538461538461539,2.333911445601746,0.042152839727659604
long_fail_candle,volume_ratio,1,0,0,0,,,
long_fail_candle,volume_ratio,2,0,0,0,,,
long_fail_candle,volume_ratio,3,2,2,2,1.0,1.2762339363796604,0.013958149324843183
long_fail_candle,volume_ratio,4,8,8,6,0.75,1.4831364026566272,0.040259669071952484
long_fail_candle,volume_ratio,5,43,42,26,0.6190476190476191,2.989932513995932,0.04385604796697601
long_fail_candle,distance_to_breakout_atr,1,33,32,18,0.5625,-1.9989132293627223,0.023334007440052235
long_fail_candle,distance_to_breakout_atr,2,4,4,4,1.0,-0.613950551433435,0.05480065467590228
long_fail_candle,distance_to_breakout_atr,3,6,6,5,0.8333333333333334,-0.3929964559335697,0.040418201334085746
long_fail_candle,distance_to_breakout_atr,4,6,6,6,1.0,-0.2599170847782254,0.13550757973236796
long_fail_candle,distance_to_breakout_atr,5,4,4,1,0.25,-0.03058506376706179,0.042625530663573996
long_fail_candle,bb_width,1,5,5,3,0.6,0.05917043379988937,-0.01075800467654664
long_fail_candle,bb_width,2,7,7,6,0.8571428571428571,0.08145679737963467,0.026799945963078203
long_fail_candle,bb_width,3,11,11,7,0.6363636363636364,0.12900810202370033,0.015516848190491666
long_fail_candle,bb_width,4,12,12,8,0.6666666666666666,0.16838631012544084,0.02484820133517369
long_fail_candle,bb_width,5,18,17,10,0.5882352941176471,0.3609638984863996,0.09348672478599952
long_fail_candle,distance_to_squeeze_pct,1,4,4,2,0.5,-28.65925115176426,0.0025079152569841
long_fail_candle,distance_to_squeeze_pct,2,8,8,5,0.625,-9.37893517983745,0.00732024969455089
long_fail_candle,distance_to_squeeze_pct,3,5,5,4,0.8,24.351549953449148,0.07948183153967078
long_fail_candle,distance_to_squeeze_pct,4,6,6,3,0.5,72.4620947170758,-8.285131444637124e-05
long_fail_candle,distance_to_squeeze_pct,5,24,23,15,0.6521739130434783,147.69025384753107,0.07252043906667134
long_fail_candle,distance_to_upper_band_atr,1,30,29,16,0.5517241379310345,-1.1495973365471355,0.03194238133373819
long_fail_candle,distance_to_upper_band_atr,2,6,6,6,1.0,-0.3634521877460819,0.12907532680845726
long_fail_candle,distance_to_upper_band_atr,3,9,9,7,0.7777777777777778,0.01237603800779349,0.044943034765614946
long_fail_candle,distance_to_upper_band_atr,4,4,4,4,1.0,0.24434487349965683,0.030228170564458534
long_fail_candle,distance_to_upper_band_atr,5,4,4,1,0.25,0.7024959615822364,-0.008558337209805228
long_fail_candle,bars_since_rsi_up,1,26,26,18,0.6923076923076923,0.0,0.05290528895022087
long_fail_candle,bars_since_rsi_up,2,7,7,4,0.5714285714285714,1.0,0.08256274274547637
long_fail_candle,bars_since_rsi_up,3,5,5,3,0.6,2.0,0.013941620434408853
long_fail_candle,bars_since_rsi_up,4,9,8,6,0.75,3.0,0.03351974350445927
long_fail_candle,bars_since_rsi_up,5,6,6,3,0.5,5.0,-0.016565849382249438
long_fail_candle,bars_since_oversold,1,9,9,5,0.5555555555555556,45.0,0.010171003094939061
long_fail_candle,bars_since_oversold,2,10,10,5,0.5,76.0,0.03448933357163626
long_fail_candle,bars_since_oversold,3,9,8,6,0.75,123.0,0.014611823803121413
long_fail_candle,bars_since_oversold,4,6,6,3,0.5,268.0,0.026530495871770754
long_fail_candle,bars_since_oversold,5,11,11,8,0.7272727272727273,375.0,0.120176354235517
long_fail_candle,bars_since_squeeze,1,10,10,6,0.6,0.0,0.0012926792635284512
long_fail_candle,bars_since_squeeze,2,1,1,0,0.0,5.0,-0.004728771596831383
long_fail_candle,bars_since_squeeze,3,12,11,7,0.6363636363636364,9.5,0.04597145488878609
long_fail_candle,bars_since_squeeze,4,11,11,6,0.5454545454545454,22.0,0.024926992243175728
long_fail_candle,bars_since_squeeze,5,12,12,9,0.75,40.5,0.10969649499958617
