hypothesis_id,group,group_value,a_n,b_n,a_mean,b_mean,delta,expected_direction
breakout:filter:bo_long_fail_rsi,symbol,META,22,6,0.02779355547280695,0.031228800822021768,0.0034352453492148168,1
breakout:filter:bo_long_fail_rsi,symbol,MRVL,17,12,-0.012202691743580078,-0.012385649832832626,-0.00018295808925254849,1
breakout:filter:bo_long_fail_rsi,symbol,MS,11,9,0.023806845675450963,-0.005576677104115986,-0.029383522779566948,1
breakout:filter:bo_long_fail_rsi,symbol,MSFT,14,10,0.007215313951118867,0.021837723659452447,0.01462240970833358,1
breakout:filter:bo_long_fail_rsi,symbol,MU,13,15,0.020209542743597063,-0.0277708197040691,-0.04798036244766617,1
breakout:filter:bo_long_fail_rsi,symbol,NFLX,22,3,0.012492379510876334,0.03664529479027793,0.024152915279401596,1
breakout:filter:bo_long_fail_rsi,symbol,NKE,1,3,-0.07035493019638683,-0.06169100564782718,0.008663924548559652,1
breakout:filter:bo_long_fail_rsi,symbol,NOW,9,11,-0.004057095166243147,0.015351577840784841,0.019408673007027987,1
breakout:filter:bo_long_fail_rsi,symbol,NVDA,30,13,0.050322045613174236,0.10096607361724197,0.05064402800406773,1
breakout:filter:bo_long_fail_rsi,symbol,ORCL,14,12,0.02255089159130488,0.005729830941275549,-0.01682106065002933,1
breakout:filter:bo_long_fail_rsi,symbol,PANW,17,9,-0.024715574308249028,0.009731621143106784,0.034447195451355814,1
breakout:filter:bo_long_fail_rsi,symbol,PLTR,21,17,0.018061277974083422,-0.00803776260386437,-0.02609904057794779,1
breakout:filter:bo_long_fail_rsi,symbol,QCOM,9,9,-0.0273706260669589,0.00399658844640633,0.03136721451336523,1
breakout:filter:bo_long_fail_rsi,symbol,ROKU,4,3,-0.18694232316801168,-0.018843685997585607,0.16809863717042609,1
breakout:filter:bo_long_fail_rsi,symbol,RTX,12,9,0.0035449145779863724,0.010098085438623129,0.006553170860636757,1
breakout:filter:bo_long_fail_rsi,symbol,SHOP,13,3,-0.022781872102702157,-0.09421745799542591,-0.07143558589272375,1
breakout:filter:bo_long_fail_rsi,symbol,SMCI,20,22,0.05903441633666764,0.14839313283729155,0.08935871650062391,1
breakout:filter:bo_long_fail_rsi,symbol,TSLA,11,13,0.058171133512623645,-0.08937336856689308,-0.14754450207951672,1
breakout:filter:bo_long_fail_rsi,symbol,TSM,26,5,0.0029921162003503535,0.027182224187550962,0.02419010798720061,1
breakout:filter:bo_long_fail_rsi,symbol,UBER,15,12,0.003352201615408745,0.03157404386239938,0.028221842246990633,1
breakout:filter:bo_long_fail_rsi,symbol,V,18,9,-0.007171793864115156,0.014324181115269279,0.021495974979384436,1
breakout:filter:bo_long_fail_rsi,symbol,WMT,15,9,0.029914265167369967,-0.0020091496253415255,-0.03192341479271149,1
