feature,bin,group,group_value,observations,complete,median_feature,mean,median,positive_rate,mean_mfe,mean_mae
distance_to_upper_band_atr,4,symbol,ETN,6,6,0.2703619013716889,0.012419762211841249,0.02259557999683437,0.6666666666666666,0.05232419896701627,-0.040077481749833554
distance_to_upper_band_atr,4,symbol,GE,2,2,0.35902144535059577,0.06738823597295274,0.06738823597295274,1.0,0.07624254146471676,-0.055658062793082996
distance_to_upper_band_atr,4,symbol,GOOGL,3,3,0.1800847460746744,0.03976571295229695,0.039023550226673365,1.0,0.05718109166142682,-0.04402796365298515
distance_to_upper_band_atr,4,symbol,GS,1,1,0.3898602746918832,0.06306459072553738,0.06306459072553738,1.0,0.06476578024199808,-0.005990176023574656
distance_to_upper_band_atr,4,symbol,HOOD,7,7,0.338777456933806,0.032579764065463035,0.04503619175353091,0.5714285714285714,0.10172409629239475,-0.07750620558250183
distance_to_upper_band_atr,4,symbol,JPM,5,5,0.2827883105658938,0.03277535795481279,0.03587824141589446,0.8,0.04342335055863478,-0.009975029328629592
distance_to_upper_band_atr,4,symbol,LLY,7,7,0.23754061919305125,-0.021568897338069642,-0.012235636674384098,0.42857142857142855,0.03957550844354028,-0.05476376640292208
distance_to_upper_band_atr,4,symbol,MA,5,5,0.2522191205812817,0.024248779948274058,0.029730614528208354,1.0,0.03866881229360684,-0.013554548350463925
distance_to_upper_band_atr,4,symbol,META,9,9,0.317665815038192,0.030743121241461835,0.018273514740923202,0.5555555555555556,0.055627788916711114,-0.036950294475114255
distance_to_upper_band_atr,4,symbol,MRVL,3,3,0.2575057061938621,-0.00012489331542013074,-0.03725073999825279,0.3333333333333333,0.07257691969626778,-0.1180114103959388
distance_to_upper_band_atr,4,symbol,MS,2,2,0.13848498390849173,0.0048761981818140065,0.0048761981818140065,0.5,0.04363067471528104,-0.02258376807161816
distance_to_upper_band_atr,4,symbol,MSFT,4,4,0.344405370816791,-0.018341811366850536,-0.01008095965774286,0.25,0.023985843445101768,-0.05215621566585035
distance_to_upper_band_atr,4,symbol,MU,4,4,0.24313689497034963,0.028220213193035942,0.02313618866662326,0.5,0.10682555493518853,-0.029932671350438894
distance_to_upper_band_atr,4,symbol,NFLX,4,4,0.32719607247984367,-0.0018217322391850532,-0.021491220985243642,0.25,0.04811023885783827,-0.03610056073503512
distance_to_upper_band_atr,4,symbol,NOW,1,1,0.22309417586789526,0.061364474718427875,0.061364474718427875,1.0,0.07094025921821401,-0.029511364773807114
distance_to_upper_band_atr,4,symbol,NVDA,5,5,0.40721082966045397,0.05519862520719428,0.04850192571008449,1.0,0.09365124473734747,-0.02602935909945201
distance_to_upper_band_atr,4,symbol,ORCL,4,4,0.17951302207558428,0.031705057839848116,0.04163347587619293,0.75,0.0780571320165312,-0.017226451456039515
distance_to_upper_band_atr,4,symbol,PANW,2,2,0.32349043428875607,0.054570367698971056,0.054570367698971056,1.0,0.075478826880092,-0.018242475693232063
distance_to_upper_band_atr,4,symbol,PLTR,5,5,0.3188694257411723,0.03756266976703766,0.0589803546905745,0.8,0.0794248549479207,-0.060040103288157363
distance_to_upper_band_atr,4,symbol,RTX,4,4,0.2934032500521411,0.023268489817922428,0.018083295820970846,0.5,0.05564858302573433,-0.023315878830149933
distance_to_upper_band_atr,4,symbol,SHOP,3,3,0.22661958124243195,-0.04079435519227429,-0.007521585965827304,0.3333333333333333,0.027329594736228868,-0.08942272959320456
distance_to_upper_band_atr,4,symbol,SMCI,5,5,0.27854141151341044,0.10076994202289509,-0.05501222113818738,0.4,0.2167711461894397,-0.09034237131344738
distance_to_upper_band_atr,4,symbol,TSLA,1,1,0.15448821760095321,0.1932835480791011,0.1932835480791011,1.0,0.22110772492981945,-0.1125970403198433
distance_to_upper_band_atr,4,symbol,TSM,6,6,0.3978509216218832,0.007884551405014909,0.016581364783967878,0.6666666666666666,0.06081840585424277,-0.03888838167527616
distance_to_upper_band_atr,4,symbol,UBER,4,4,0.194309654815028,0.006491050378555546,0.0044324967562696105,0.5,0.06470416166775755,-0.06018972229311936
distance_to_upper_band_atr,4,symbol,V,4,4,0.26791371617342363,-0.02725054275709382,-0.021956423831013094,0.25,0.014035887770328548,-0.044065648641026384
distance_to_upper_band_atr,4,symbol,XOM,1,1,0.15636831170323096,0.008015563656297964,0.008015563656297964,1.0,0.018393523176861493,-0.033074572055133755
distance_to_upper_band_atr,5,year,2021,8,8,0.7766819731918776,-0.05313272937820532,-0.043252669623322026,0.25,0.039901309693401624,-0.08521409649591806
distance_to_upper_band_atr,5,year,2022,18,18,0.9745521430123719,0.004521313603811022,0.031087181363788075,0.5555555555555556,0.05390437971276207,-0.048829635854920374
distance_to_upper_band_atr,5,year,2023,40,40,1.0520528770159654,0.0214369007079816,0.004279849048211104,0.55,0.06700699416734172,-0.03900021680241987
