cohort,group,group_value,horizon,observations,complete,censored,symbols,years,mean,median,q10,q90,positive,negative,positive_rate,trimmed_mean,mean_mfe,median_mfe,mean_mae,median_mae,mean_without_top_1,mean_without_bottom_1,top_1_influence,mean_without_top_3,mean_without_bottom_3,top_3_influence,mean_without_top_5,mean_without_bottom_5,top_5_influence,target_3_stop_2_resolved,target_3_stop_2_target_before_stop_count,target_3_stop_2_stop_before_target_count,target_3_stop_2_neither_count,target_3_stop_2_ambiguous_count,target_3_stop_2_censored_count,target_3_stop_2_rate,target_5_stop_3_resolved,target_5_stop_3_target_before_stop_count,target_5_stop_3_stop_before_target_count,target_5_stop_3_neither_count,target_5_stop_3_ambiguous_count,target_5_stop_3_censored_count,target_5_stop_3_rate
bo_long_fail_rsi,symbol,MS,5,9,9,0,1,2,0.009285366068244705,0.0021886313972365734,-0.0429996899988996,0.06194273291191973,6,3,0.6666666666666666,0.009285366068244705,0.03677680292740466,0.02715880867592424,-0.02077388039956407,-0.017488549710711454,-0.0015492539594564175,0.01634181132464066,0.010834620027701122,-0.014577668968499565,0.03049743462951589,0.023863035036744272,-0.02444792822875627,0.044792844032997714,0.033733294297000976,9,4,5,0,0,0,0.4444444444444444,9,2,7,0,0,0,0.2222222222222222
bo_long_fail_rsi,symbol,MS,10,9,9,0,1,2,-0.005576677104115986,-0.013304358956271245,-0.03664020482138806,0.05869809260913885,2,7,0.2222222222222222,-0.005576677104115986,0.036788692656970046,0.02715880867592424,-0.030509374044559594,-0.02780959527607485,-0.013899784351448674,-0.00027800288300038056,0.008323107247332689,-0.026560278133683873,0.010719075760012409,0.020983601029567887,-0.033934047842396925,0.024712614097203767,0.02835737073828094,9,4,5,0,0,0,0.4444444444444444,9,2,7,0,0,0,0.2222222222222222
bo_long_fail_rsi,symbol,MS,20,9,9,0,1,2,0.021583472972739708,-0.029336165085718346,-0.06139249588971458,0.17594733979000843,3,6,0.3333333333333333,0.021583472972739708,0.0744131738710344,0.03894146562223755,-0.05544676747699551,-0.0587942322929087,0.0006351591827668396,0.036239074089049195,0.020948313789972868,-0.04640495382445107,0.06383691716702855,0.06798842679719078,-0.05657572676268749,0.11247258222278142,0.0781591997354272,9,4,5,0,0,0,0.4444444444444444,9,2,7,0,0,0,0.2222222222222222
bo_long_fail_rsi,symbol,MSFT,1,10,10,0,1,4,-0.004297363661207898,-0.006101449128218084,-0.00850635528242869,0.0029242474394893347,2,8,0.2,-0.004641739935161246,0.0035264903006500315,0.004634480215540249,-0.010012960507453973,-0.00936633018153249,-0.005412433957991563,-0.00348840560793832,0.0011150702967836655,-0.007100444392398986,-0.002163176671169228,0.002803080731191088,-0.008305418774893015,-0.0002893085475227819,0.004008055113685117,10,8,2,0,0,0,0.8,10,4,2,4,0,0,0.4
bo_long_fail_rsi,symbol,MSFT,3,10,10,0,1,4,0.003570555980185164,0.003588452020167665,-0.003009668263193754,0.010560280801849384,5,4,0.5,0.004052136717657778,0.013124394306547282,0.015044191090652026,-0.012664914846008912,-0.011804512319812832,0.001991042452829871,0.005578141274182781,0.001579513527355293,-0.00020278071288298044,0.007581535962822373,0.0037733366930681445,-0.003478342417657432,0.010619454378027759,0.007048898397842595,10,8,2,0,0,0,0.8,10,4,2,4,0,0,0.4
bo_long_fail_rsi,symbol,MSFT,5,10,10,0,1,4,0.0049472509419639325,0.00801364230174817,-0.010177353348761053,0.01432380198985823,7,3,0.7,0.005503685510081638,0.01978487621766518,0.019494848930959874,-0.013961616269985688,-0.012750792156318413,0.003517625556156522,0.0068714848327648586,0.0014296253858074107,0.0006191126156582794,0.010692389109898035,0.004328138326305653,-0.0034650428842800895,0.013359544768207953,0.008412293826244022,10,8,2,0,0,0,0.8,10,4,2,4,0,0,0.4
bo_long_fail_rsi,symbol,MSFT,10,10,10,0,1,4,0.021837723659452447,0.023677990569427765,0.010865783086432846,0.03611537843206525,9,1,0.9,0.02388457144537484,0.03188893448939465,0.030686140316872,-0.016191652404169143,-0.013011823336543826,0.019782372407925946,0.025712495165132188,0.0020553512515265014,0.015845040026026696,0.02893027706604188,0.0059926836334257515,0.011637864113133566,0.032037583205771325,0.010199859546318881,10,8,2,0,0,0,0.8,10,4,2,4,0,0,0.4
bo_long_fail_rsi,symbol,MSFT,20,10,10,0,1,4,0.01127623223727221,0.012296465590843852,-0.00934753460479587,0.025365549470287165,7,3,0.7,0.009175712438362613,0.04441110280108547,0.047505017032333674,-0.0185277476625726,-0.015435288241025136,0.006925679010980697,0.013759656753421858,0.0043505532262915125,0.002630361450366817,0.01977995356625652,0.008645870786905391,-0.0020430132884487586,0.02459547776299318,0.013319245525720967,10,8,2,0,0,0,0.8,10,4,2,4,0,0,0.4
bo_long_fail_rsi,symbol,MU,1,21,21,0,1,4,0.0034299141733720225,0.0006249745686848218,-0.03522241660156189,0.044231839538796835,11,10,0.5238095238095238,0.0018404071916785308,0.03218134132340968,0.028995706403827537,-0.013252916208750047,-0.011144235204836983,-0.0001735927337517873,0.006618677621042041,0.00360350690712381,-0.006097985451619862,0.011337190838403892,0.009527899624991884,-0.01111687386228135,0.016561933256960086,0.014546788035653372,19,10,9,0,2,0,0.5263157894736842,20,12,8,0,1,0,0.6
bo_long_fail_rsi,symbol,MU,3,21,20,1,1,4,0.016919491846029748,0.011303867049957561,-0.06607482598666828,0.12877248268746497,12,8,0.6,0.012254174295604478,0.05748948245145745,0.04330443783804672,-0.026714062117019256,-0.021965681780394042,0.009252110168259681,0.022762745692596276,0.007667381677770067,-0.005676818712265846,0.03350007818645166,0.022596310558295595,-0.01373406635807355,0.04421307390225271,0.030653558204103298,19,10,9,0,2,0,0.5263157894736842,20,12,8,0,1,0,0.6
